;ID;sentimentScore;text
803;9.11E+22;-1;#Juncker st<fc>rzt #EU Ostl<e4>nder mit #Euro und #Schengen Erweiterung ins Chaos. Von #CDU #Merkel keine Gegenwehr.#AfD
804;8.64E+22;0.5;Da liegt der @kahrs   richtig -  <U+0084>Als h<e4>tte Schmidt irgendetwas mit rechtsradikalen Tendenzen zu tun<U+0093>
805;8.95E+22;0;Warum #Emissionsfrei2030 ein Gewinnerthema ist.
806;8.76E+22;0;#bdk17 Bewegender Moment  die UN Sonderbotschafterin der Jesiden  Nadia Murad  fordert Gerechtigkeit f. alle im Irak  auch f. Minderheiten
807;8.92E+22;0.5;Hier irrt @HaakSebastian - ab 17.8.2017 f<fc>hrt @HelmutHolter @BildungTH und das wird er hervorragend tun - ohne mich!
808;8.71E+22;1;Danke f<fc>r den wundersch<f6>nen Abend <ed><U+00A0><U+00BD><ed><U+00B2><U+0095> #OneLoveManchester #WeStandTogether
809;8.50E+22;0;Die CDU wollte die Zahl der Mitarbeiter sogar vollkommen freigeben.
810;8.58E+22;1;@HoffmannMdB <f0><U+009F><U+0091><U+008D><f0><U+009F><U+008F><U+00BB><f0><U+009F><U+0091><U+008B><f0><U+009F><U+008F><U+00BB> ... Viel Erfolg. <f0><U+009F><U+008D><U+0080>
812;8.40E+22;-1;An Peinlichkeit nicht zu <fc>berbieten.@MartinSchulz startet seinen eignen Fangesang. #spd #mehrscheinalssein
813;9.04E+22;0;@falkogrube @CDU @schulzeeuropa Welche Koalition regiert in Th<fc>ringen nochmal?
814;8.59E+22;0;Mit @gruenenrw bleiben #Studiengeb<fc>hren abgeschafft. #ltwnrw17
815;8.63E+22;0;Ist Zuckerberg ein Islamf<f6>rderer ?
816;8.87E+22;-1;Wie ein M<fc>nchner Bl<e4>ttchen Existenzen zerst<f6>rte. Sch<e4>me mich f<fc>r Journalisten-Kollegen  die Gastwirte anprangern
817;9.10E+22;-1;US-Pr<e4>sident Donald Trump bet<e4>tigt sich vor der Vollversammlung der Vereinten Nationen als Hassprediger.Man wundert sich <fc>ber nichts mehr <f0><U+009F><U+0091><U+008E>
818;8.97E+22;-0.5;Und unsere Regierung genehmigte wieder milliardenschwere #R<fc>stungsexporte nach Saudi-Arabien. #fluchtursachen
819;9.10E+22;0.5;stern-Umfrage: CDU/CSU im Wahlkampf <fc>berzeugender als alle anderen Parteien - Breite Mehrheit gegen St<f6>rer  #ots
820;8.79E+21;1;Geschlossen und entschlossen <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB>
821;8.21E+22;0.5;Gemeinsam f<fc>r mehr #Lohngerechtigkeit mit Karamba Diaby und Marina Kermer! #equalpay @spdbt
822;8.99E+22;0;Verkehrsminister besichtigt B239 und Bahnhaltepunkt in Schweicheln | Hiddenhausen - Neue Westf<e4>lische
823;8.39E+22;0;Fraktionsvize @SabineWoelfle zum #Weltfrauentag: Verbesserungen beim #Unterhaltsvorschuss rasch umsetzen <U+27A1><U+FE0F><U+FE0F>
824;8.65E+22;-0.5;erst fl<fc>ssig Brot jetzt fester. L<e4>uft bei @cem_oezdemir <ed><U+00A0><U+00BD><ed><U+00B8><U+009C>
825;8.98E+22;0;#Bosch setzt mit viel Geld auf K<fc>nstliche Intelligenz - wie  das erkl<e4>rt @Supreuss in der @faznet
826;8.88E+22;0.5;Bei der Kitafinanzierung +Politik gegen die  Beitragsfreiheit  hat meine Kollegin Serpil Midyatli der schwarzen Ampel ordentlich eingeheizt!
827;8.85E+22;-1;Abschaffen? Strafversch<e4>rfung! Ein Jahr ohne Bew<e4>hrung. #G20HH17
828;8.44E+22;0;Hier geht's zum Interview:
829;8.25E+22;0;@pete_rjackson das ist der erste Satz aus meiner heutigen Rede
830;8.58E+22;1;Spitzenm<e4><df>iges Fr<fc>hjahrskonzert des Musikvereins #Lyra #Brachbach und gleichzeitiges Cousinentreffen!
831;8.25E+22;0;SPON vorab zur Kleinen Anfrage von @IreneMihalic &amp  @KonstantinNotz zu #Amri &amp  #Breitscheidplatz
832;9.04E+22;0;Klar sollten unsere H<e4>user f<fc>r die sein  die darin wohnen  leben  arbeiten...Wof<fc>r denn sonst? <ed><U+00A0><U+00BE><ed><U+00B4><U+0094>
833;8.17E+22;1;Danke @jan_vanaken !
834;8.26E+22;0.5;Die alte Tante tanzt immer wilder! #SPDHack
835;8.33E+22;-1;Irgendwie kommt mir beim Lesen Reichsb<fc>rger in den Sinn  ab wieviel Kilo Sprengstoff und Waffen wird festgenommen?
836;8.27E+22;-0.5;Gr<fc>nen-Chef @cem_oezdemir fordert #Merkel im @tagesspiegel auf  #Erdogan offen zu kritisieren
837;8.37E+22;0.5;Videostatement von mir: Mehr Pflegepersonal f<fc>r Krankenh<e4>user ist dringend n<f6>tig!
839;8.96E+22;0.5;1550 neue Lehrkr<e4>fte in Nds.  k<f6>nnten mehr sein: 1800 ausgeschrieben. Als Althusmann Kultusminister war  wollte wohl keiner Lehrer werden.
840;9.11E+21;1;Heute ist #Weltfriedenstag. Ein guter Tag auch f<fc>r den gesellschaftlichen Frieden einzutreten. So bei #le2109...
841;8.33E+22;0;Landesparteitag der NRWSPD... gleich geht es los! #NRWIR
842;8.44E+22;-0.5;Die @SZ berichtet  die @CSU hat zu viel Geld f<fc>r PR ausgegeben und @zeitonline zeigt  bei wem.
844;8.57E+22;0.5;Mitmachen! Und queeres Brandenburg mitgestalten. <ed><U+00A0><U+00BC><ed><U+00BC><U+0088><ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB>
845;9.11E+22;0.5;<U+0084>Wir wollen die Fluchtursachen vor Ort bek<e4>mpfen.<U+0093> #merkel #fedidwgugl #Klarf<fc>rSicherheit
846;8.83E+22;0.5;Gesetz zur #Beamtenbesoldung im #AGH beschlossen: #Berlin erreicht bis 2021 das Niveau der anderen #Bundesl<e4>nder.
847;8.38E+22;-0.5;Die bayrische Forderung  die Maghreb-Staaten als sog. Sichere #Herkunftsstaaten einzustufen  wird auch durch Wiederholung nicht tauglicher.
848;8.24E+22;-0.5;@kladieherkunst So eine rechtspopulistische Zeitung lese ich nicht.
849;9.11E+22;0;22.9.  19:00 Klub im DGB-Haus #Hamburg. Gescheiterte Sicherheitsstrategie? #G20 und Aufarbeitung. Wird spannend
850;8.25E+20;0.5;Neue Heimat in Marzahn: Berlin er<f6>ffnet erste Modulare Fl<fc>chtlingsunterkunft - Berlin - Tagesspiegel Mobil -
851;8.75E+22;0.5;@BineB @ChristianSchaft @frl_hummel @thueringende We call it Meinungsvielfalt @BineB. Da kommt so was vor.
852;8.98E+22;0;Professuren an Unis: #SPD fordert 50-Prozent-Quote f<fc>r #Frauen  @BayernGerechter
853;8.35E+22;0.5;So wollen wir gegen exzessive Vorstandsverg<fc>tungen vorgehen. Pressekonferenz mit @ThomasOppermann und @schneidercar:
854;8.23E+22;-0.5;M<f6>glicherweise gibt es heute schon den n<e4>chsten Abschiebeflug. #Afghanistan ist nicht sicher. Abschiebungen stoppen!
855;9.02E+22;-0.5;Abr<fc>stungsvorschl<e4>ge von @MartinSchulz unglaubw<fc>rdig! SPD hat Antr<e4>ge @Linksfraktion nie unterst<fc>tzt. Bundestagsme
856;8.43E+22;1;Daf<fc>r war gestern genau der richtige Tag. Europa ist und bleibt das Ziel  das uns vereint.
857;9.06E+22;-0.5;Nach Totschweigen der #AfD folgt die Tribunalversion mit Qualit<e4>tspublikum. @Alice_Weidel sagt #illnerintensiv ab.
858;9.01E+22;0.5;Ab jetzt mit dem blauen Haken durch die #Twitterwelt. Thx @verified #fedidwgugl
859;8.62E+22;0.5;Erststimme  Zweitstimme? Wir erkl<e4>ren den Unterschied zwischen Deinen beiden Stimmen. #ltwnrw #ZweitstimmeGruen
860;8.61E+22;0;Hackerangriffe auf Macron &amp  Versuch die Wahl zu beeinflussen zeigen wie ernst Thema f<fc>r die Bundestagswahl wird  #MacronLeaks
861;8.83E+22;-0.5;SPIEGEL-Reporter @nicoocin zu Polizeieinsatz bei #welcometohell: Die Leute hatten Angst #G20HH2017 #NoG20
862;9.15E+22;-0.5;Wenn der span. Verband @FCBarcelona w<e4>hrend Geschehnisse um #CatalanReferandum zu einem Geisterspiel zwingt  dann hat er nichts verstanden.
863;8.33E+22;1;Super Arbeit!
864;9.18E+22;0.5;Ich glaube  die Niedersachsen haben einen guten Riecher. #TVDduell  #LTWNDS17
865;8.57E+22;-1;MSM und Senat wollen euch f<fc>r dumm verkaufen:  Sie warnen vor rechts- und unterschlagen linksextreme Straftaten.
866;9.13E+22;0.5;Heute Tag der Zahngesundheit: Beratungsangebote im @BA_Mitte_Berlin beim zahn<e4>rztlichen Dienst:
867;8.84E+22;-1;Terroristen TV @ZDF stellt #FDGO in Frage: wars das wert? #G20 #GEZ muss weg.
868;9.02E+22;0;heute gehts nach #Riesa zum gr<fc>nen Direktkandidaten zur #BTW17 im #WK155 Volker Herold. #ZukunftwirdausMutgemacht
869;9.10E+22;-1;Jede Unwahrheit braucht Deppen  die sie verbreiten.
870;8.97E+22;0;Tassis  MdL und Ebner-Steiner in Hengersberg
871;9.04E+22;-0.5;Ohne Anklage sitzt der Welt-Journalist Y<fc>cel in der T<fc>rkei im Gef<e4>ngnis.
872;8.80E+21;0.5;SPD  GR<dc>NE  FDP f<fc>r Ehe f<fc>r Alle.  Nur CDU/CSU kneifen  - die ewig Gestrigen.
873;8.27E+21;0.5;@KaiGauselmann @SZ Ohne uns als Korrektiv bzw. Motor der Koalition s<e4>he es doch nicht so gut in Deutschland aus.
874;8.81E+21;1;#ColdplayFrankfurt es war einfach super!
875;9.03E+22;0.5;Unser Antrag zur Aufnahme von 500 schutzbed<fc>rftigen Frauen &amp  Kindern aus Lagern im Nordirak wird aufgerufen #saxlt
876;8.81E+22;-1;F<fc>r Frau Steinbach ist der Abschluss einer drei<df>igj<e4>hrigen Debatte eine Sturzgeburt. Einfach nur noch peinlich #EheFuerAlle
877;8.85E+22;-0.5;Nach den G-20-Krawallen <fc>berzieht der Au<df>enminister die Kanzlerin mit schwerer Kritik
878;9.01E+22;0;Humane Fl<fc>chtlingspolitik &amp  echte Perspektiven statt Grenzen dicht &amp  noch mehr Leid. #DarumGruen
879;8.34E+22;0.5;Wer jahrzehntelang hart arbeitet  verdient eine Rente deutlich oberhalb der Grundsicherung! Deswegen trete ich f<fc>r die Solidarrente an.
880;9.18E+22;1;Hessische #Weing<fc>ter <fc>berzeugen erneut durch erstklassige Qualit<e4>t! #Hessen Landeswein- und Sektpr<e4>mierung:
881;8.33E+22;0;@hasannibirguel Haben Sie daran etwa Zweifel?
882;8.39E+22;0;Jetzt noch schnell daf<fc>r sorgen  da<df> morgen die Denkm<e4>ler einen #Pussyhat haben. #Frauentag #8Maerz
883;8.38E+22;1;@sigmargabriel Herzlichen Gl<fc>ckwunsch!
884;8.27E+22;0;@KatharinaKoenig auf jeden fall :-)
885;8.87E+22;-0.5;#Rosenstein: Gewalt  <U+0084>fake news<U+0093> und Gerechtigkeit
886;8.83E+21;0;Die Rede von @katjakipping zu 10 Jahre Linke deutet auf das noch offene Potenzial. Einen Aufbruch  den wir brauchen!
887;8.74E+22;0.5;<U+00BB>Gab h<e4>tte Recht auf freie Meinungs<e4>u<df>erung von #Bonke gesch<fc>tzt  solange kein Versto<df> vs <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E63><U+653C><U+3E64><U+623C><U+3E37><U+613C><U+3E39><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E63><U+653C><U+3E64><U+623C><U+3E37><U+613C><U+3E61> Gesetze.<U+00AB>#freeKolja
888;8.27E+22;0.5;Sch<f6>ne #Erinnerung an die Gr<fc>ne Woche #IGW
889;8.75E+22;-0.5;die Schw<e4>che der SPD &amp  Martin Schulz: Man wei<df> nicht  woran man mit ihnen ist. Quelle:  <U+00A9>2017
890;8.54E+22;0;In #Diyarbakir f<fc>hrt Nein mit 67% #Tuerkeireferendum
891;8.79E+21;0;<dc>brigens hier mal wirklich n<fc>tzliche Tipps zum Baumschutzsatzung: Vorgaben beim Schneiden und F<e4>llen von B<e4>umen
892;8.61E+22;1;Gilt auch f<fc>r alle @cdulsa ler  auf dem Weg zum #Landesparteitag #LSA <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E34>. Viel Erfolg  liebe @DoroBaer <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E31><U+383C><U+3E64>
893;8.40E+22;0;#wasKonradsagt <fc>ber das Recht  kl<fc>ger zu werden
894;8.85E+22;0.5;EMB ehrt Christian Meyer f<fc>r Einsatz um faire #Milchpolitik
895;8.95E+22;0;A40Br<fc>cke wird ab Do n<e4>chster Woche wieder frei sein.
896;8.88E+21;0;Dank an Jury-Kollegen Botschafter Sir Sebastian Wood @UKinGermany @EnkeStiftung @Britta_Steffen &amp  Eckart von Hirschhausen! #HeldenMelden
897;8.61E+22;0.5;Auch der Mittelstreifen wird bl<fc>hen! #SamenBomben mit @lisapaus
898;8.60E+22;0;Gerade an Werbeplakat f<fc>r gentechnikfreie  regionale #Weidemilch vorbeigelaufen #Weidenspass #gr<fc>ne #gr<fc>nland
899;8.57E+22;0;Bei der #BTW17 am 24.9. z<e4>hlt jede Stimme  deswegen starten wir die Initiative #80Prozent. Mehr Infos unter:
900;8.24E+22;0;@fischsigns Ist das Stimmt. Leider werden Entlastungen der L<e4>nder durch den Bund  wie Baf<f6>g  nicht immer an Hochschulen weitergeleitet.
901;8.24E+20;0.5;Herzlichen Dank  Herr Reinisch und dito <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E65><U+653C><U+3E64><U+623C><U+3E34><U+393C><U+3E37>
902;8.92E+22;0;Und ausgerechnet SPD wird mit einem Hashtag hinterlegt. #schwarzeskampfblatt
903;8.57E+22;0;Muss man wissen.
904;8.50E+22;0;#Senat d<e4>mpft #Herthas Stadion-Euphorie
905;8.69E+22;0.5;Das hier ist so gro<df>artig.
906;8.27E+22;0;Bad Frankenhausen  Bauerkriegsgedenkst<e4>tte T<fc>bke-Panorama#germany #thueringen #badfrankenhausen #tuebkepanorama
907;8.40E+22;0.5;@Kittypunk7 So ein Unsinn. Deutschland ist der Anker von Sicherheit und Freiheit in Europa dank BK #Merkel.
908;8.83E+22;1;<dc>ber die Entscheidung des Bundesrates freue ich mich sehr. Die #Ehef<fc>ralle kommt endlich!
909;9.03E+21;0;Sie wissen noch nicht  wen Sie w<e4>hlen wollen? Finden Sie es raus. #W<e4>hlenIstWichtig #BTW2017
910;9.08E+22;-0.5;Geisel: Innenverwaltung hat Tr<e4>ger des TXL-Volksbegehrens mehrfach aufgefordert  Spenden offenzulegen. Ist bisher nicht geschehen. #agh #TXL
911;8.99E+22;-0.5;Junge Franz<f6>sinnen machen massiven <c4>rger in den Freib<e4>dern. Sowas aber auch. Diese Franz<f6>sinnen sind m<e4>nnerphob.
912;8.82E+22;-0.5;#Linke radikalisieren sichweiteres Beispiel f<fc>r linken #Terror und fehlendes #Demokratie Verst<e4>ndnis#btw17 #AfD
913;8.67E+22;0.5;Schutz von B<fc>rgerrechten insb. am Tag des Grundgesetzes Beachtung schenken.
914;8.44E+22;0.5;@tagesschau Danke f<fc>r die Aufnahme des Themas! Diesen Gesch<e4>ftspraktiken muss man den Hahn abdrehen. @_verdi @vcockpit
915;8.80E+22;-0.5;Merkels Art des Pragmatismus ist respektlos gegen<fc>ber Argumenten und <dc>berzeugungen #Ehefueralle @niggi
916;9.04E+22;-0.5;Merkel spricht <fc>ber ihre Regierungsarbeit. Schulz eiert rum und muss alte Zitate einordnen - fail. #TVDuell
917;9.01E+22;0;SPD erh<f6>ht Druck auf NRW-Medienminister
918;8.58E+22;0;Auch 285 km vom Br<f6>ckelreaktor entfernt -in BadSassendorf- gilt: #StopTihange #Brennelemente #Export #Stopp #ltwnrw
919;8.46E+22;0;Jetzt: Pro-Europa-Marsch in Warschau. Staatliches Fernsehen berichtet dar<fc>ber nat<fc>rlich nicht.
920;8.60E+22;-1;#Langzeitarbeitslosigkeit viel zu hoch  #Nahles Programme bringen nichts. Meine PM zu den Arbeitsmarktzahlen
921;8.40E+22;0;#AGH Karsten Woldeit fordert R2G auf  endlich nicht mehr ihren eigenen Innensenator in seiner Arbeit zu behindern. Senator Geisel nickt.
922;8.97E+22;1;Unsere Jungs in Rostock! Holt Euch die zweite Runde im @DFB_Pokal! <ed><U+00A0><U+00BD><ed><U+00B4><U+00B5><U+26AA><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B2><U+00AA> #FCHBSC #hahohe
924;8.21E+22;0;@ichgruessesie @_LarsPetersen Naivit<e4>t Immunisierung? Medien s. umstrittene Katalysatoren d. <f6>ffentl.Meinung  spiegeln und bilden diese.
925;8.94E+22;-0.5;#Linker #Mob tobt in #Weimar! Peinlich f<fc>r Land  Stadt und #Altparteien! #afd #btw #pickelanten #ramel<fc>ringen
926;8.43E+21;0;@ro________n bitte Arml<e4>nge Abstand nicht vergessen  Ronny.
927;8.36E+22;0.5;Da muss ich hin. Sind dort T<fc>tchen? :-) @SeedbombCity
928;8.61E+22;0.5;Er<f6>ffnung Kraichradweg mit Landrat Stefan Dallinger. Toller neuer Radweg durch meinen Wahlkreis!
929;9.12E+22;0;Hier Arnst<e4>dter Ergebnis die St<e4>rke der Stadt ist Weltoffenheit  das Ergebnis steht der entgegen Wahlen in Th<fc>ringen
930;8.79E+22;0.5;Morgen beschlie<df>en wir unser Wahlprogramm. Welche Farben die Plakate haben  steht nicht drin. Daf<fc>r klare Ansagen und realistische L<f6>sungen.
931;9.08E+22;0.5;Das #Eisfahrrad in #Altona. Orkanartige Absatz und st<fc>rmische Freude :-) @GRUeNE_Altona @GRUENE_Hamburg
932;8.63E+22;0;In #Steglitz-Zehlendorf entsteht ein neuer  gr<fc>ner Gr<fc>ndungscampus. #fubic
933;8.45E+22;-0.5;Statt Infos zu liefern  f<e4>ngt Boris Rhein damit an Bouffier zu verteidigen. #hlt #nsu Aufkl<e4>rung statt Verteidigung w<e4>re hilfreich.
934;8.30E+22;0;20': Umk<e4>mpfte Partie. Beide Teams werfen sich sch<f6>n in die Zweik<e4>mpfe. #S04BSC 0:0 #hahohe
935;8.84E+22;-0.5;Wir verurteilen die rechtswidrige Kontrolle und Abfilmung ALLER Reisenden des Sonderzugs! #NoG20
936;8.51E+22;0;Wurde ja auch mal Zeit...... #Zigarettenschmuggel @DasRechtsportal
937;9.03E+22;-0.5;Interessant: #FDP schlie<df>t sich den Klimawandel-Leugnern an. #Trump und #AfD sagen: Willkommen im Club!
938;8.83E+22;0;H<f6>hepunkt des #Gr<fc>nenSommerfestes in Immenstadt.
939;9.05E+22;0.5;Stadt Quakenbr<fc>ck soll mehr Sozialp<e4>dagogen bekommen  #Schule (b<fc>)
940;8.98E+22;0;Das Kanzleramt betreut des Merkel-Interview #deinewahl . Dabei ist die Orga von Wahlkampftermin eigentlich CDU-Job
941;9.14E+22;0;Mit 45 JA (#r2g) und 36 NEIN (#CDU und #AfD) wurden beide Antr<e4>ge heute beschlossen.
943;8.95E+22;-0.5;Nordkorea-Konflikt: Druck erzeugt Gegendruck  #Nordkorea #USA #Trump
944;8.95E+22;-1;Das macht einen einfach nur w<fc>tend!
945;8.78E+22;-1;.@SZ: <dc>berwachungsgesetz im Bundestag - Der Staatstrojaner ist ein Einbruch ins Grundrecht  # BigBrother #BigData
946;9.03E+22;0.5;Wir suchen Mitarbeiter_innen f<fc>r verschiedene Fachbereiche  jetzt bewerben! Alle Infos:
947;8.42E+22;0.5;Stark! Die #CDA mit aktuell 25 Sitzen klar die zweitst<e4>rkste Partei! #Niederlanden #TK17
948;9.05E+22;0;Nix wie hin!
949;8.58E+22;0;Hier kommt mal was Exklusives:
950;9.08E+22;0;Politischer Informationsabend f<fc>r Erstw<e4>hler*innen @heikomirass #roteswunder #spd #btw17
951;8.77E+22;0.5;#dvt17 @Klaus_Mueller Neues Verbraucherleitbild der Bundesregierung seit 2013 sehr wichtig
952;8.36E+22;0;@felixsschulz ok.  Auch in Berlin viel zu tun.
953;8.98E+22;0;So ist es! Weder Privatsache noch Privatwirtschaft - Russland  #Schr<f6>der und die #SPD #Rosneft #MartinSchulz
954;8.22E+22;0.5;@MartinSoechting Stimmt die sind bessere Orte f<fc>r Erinnerung aber eben nur gezielt aufsuchbar.Mahnmal liegt zentral jedeR sieht es.
955;9.04E+22;-0.5;Warum machen 4 Journalisten 45 Minuten den Job derer  von denen sie t<e4>glich als #Luegenpresse geschm<e4>ht werden? #TVDuell
956;8.72E+21;0;Dieses f<fc>r die Stadt #Bocholt wichtige Projekt muss schnellstm<f6>glich realisiert werden!
957;8.76E+22;0;Seelscheider Sommer mit dem aktiven Ortsverein der SPD Neunkirchen-Seelscheid
958;8.81E+22;0;#Ehefueralle Und jetzt bitte: #Familiefueralle!
959;8.42E+22;-0.5;Die @CDUBerlin_AGH enth<e4>lt sich bei Antrag zum #Kohleausstieg  obwohl Antrag copy&amp paste aus gemeinsamen Enqu<ea>te-Beschluss ist.#wahljahr <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E39><U+383C><U+3E31>
960;8.48E+22;0.5;Senatorin @ElkeBreitenbach: Danke an alle ehrenamtlichen Helferinnen und Helfer zum Ende der #K<e4>ltehilfe #Berlin.
961;8.73E+22;0;Diskussion im Wirtschaftsausschuss zu #G20 findet ohne die Linke statt. Scheint denen ja kein wichtiges Thema zu sein. #hhbue
962;8.74E+22;0;Das @MagazinMaenner zum Jahrestag des Anschlags auf das @pulseorlando:  @gruenehessen #PrideMonth
963;9.11E+22;0.5;Hat Spa<df> gemacht! Lobbygeschenke unterm Hammer. Bericht <fc>ber Versteigerung zugunsten @lobbycontrol. @wahl_beobachter
964;8.25E+22;0.5;Danke #Wolfsburg #listenaufstellung @die_linke_nds @Linksfraktion
965;8.30E+22;0;#berlin #prenzlauerberg #Mauerpark: Vorarbeiten f<fc>r Stauraumkanal beginnen <U+0096> 24 B<e4>ume werden gef<e4>llt
966;8.55E+22;0.5;Innere Sicherheit im Fokus. Blick auf die neue Sitzungswoche im #Bundestag
967;8.62E+22;-1;Rechtsterrorist Franco A. hatte offenbar konkrete Pl<e4>ne   @AmadeuAntonio Stiftung anzugreifen.  #rechterTerror
968;9.09E+22;0;Sachen gibt's <ed><U+00A0><U+00BD><ed><U+00B8><U+00B9>
969;8.81E+22;0;Raten Sie mal  von wem die einsame Nein-Stimme war! Von wegen CDU-lerin
970;8.83E+22;0.5;Gerade auf der #YOUmesse angekommen  schon geht's um zentrales. Bildung.
971;8.30E+22;-0.5;Wie war das mit der sozialen #Gerechtigkeit bei der @spdde ? #SchlossherrenparteiDeutschland @jreichelt
972;8.83E+22;0;#MAZALTOV den Abiturienten 2017 am J<fc>dischen Gymnasium Moses Mendelssohn #Berlin
973;8.71E+22;-0.5;Schwerin <U+0096> Linke will verbotenes Neonazi-Netzwerk untersuchen  via @OZlive
974;8.81E+22;0.5;Es ist richtig  dass der Staat mit der eingetragenen Lebenspartnerschaft eine eigene Institution vorh<e4>lt.
975;9.03E+22;0.5;Ehrlicher Generationendialog. #EhrlicheAfDMemes #AfD #AfDLeaks #Arppe
976;8.96E+22;0;Tipp an @jensspahn - einfach nach Mallorca auswandern. Da sprechen sie alle Deutsch. #CDU
977;8.34E+22;0;Sonntag? #Tatort! Im April gibt's eine Folge aus #Oberfranken. Wir sind schon gespannt. Wer guckt mit? #Bamberg
978;8.79E+22;-1;Martin Schulz greif Maas frontal an. Er ist offenbar klar gegen #NetzDG. Es geschehen noch Zeichen und Wunder.
979;8.50E+22;0.5;Finde ich nicht fair  jeder hat eine 42. Chance verdient - auch bulgarische Kabeldiebe!
980;8.55E+22;0;.@c_lindner ungeschminkt. Christian #Lindner macht f<fc>r die @fdp_nrw Wahlkampf im Unterhemd.
981;8.16E+22;-0.5;Die Argumente  mit denen Minister Schmidt sein Nichtstun zu rechtfertigen versucht  werden immer abenteuerlicher.
982;9.01E+22;0.5;Mehr als 500 Menschen bei der #cemsession in #bonn - Hammer! #zukunftwirdausmutgemacht
983;8.80E+22;0.5;Genial: ein Interview mit #Raffelh<fc>schen u die alarmistische Medienhysterie <fc>ber Altersarmut bricht in sich zusammen
984;9.07E+22;0;Nach Besuch bei Handwerkerschaft jetzt #H<e4>userwahlkampf #BTW2017 in Korbach @WAFKB mit @nouripour @ChrM @Die_Gruenen
985;8.65E+22;0;Deutsche Welle  Gast des Tages zur T<fc>rkei  Differenzen  Vergleichbarkeiten und Co.
986;9.12E+22;1;Was haben wir f<fc>r eine sch<f6>ne Heimat und Stadt! Spaziergang gestern nach der Stimmabgabe.
987;8.91E+22;-0.5;Weltgeschichte: Wie Thailand mit Fl<fc>chtlingen aus Europa k<e4>mpft
988;8.32E+21;-0.5;Beweis f<fc>r Diskriminierung bei Lohnl<fc>cke M<e4>nner/Frauen ist schlicht nicht erbracht.Habe dazu Aufsatz ver<f6>ffentlicht:
989;8.95E+22;0;Das Wahlprogramm der @CDU gibt es auch #Geb<e4>rdensprache! Mit @UweSchummer habe ich lange daf<fc>r geworben. #fedidwgugl
990;9.19E+22;-0.5;#AfD-Mitarbeiter ertappten die @DeutscheWelle-Journalistin @barbaramohr_ auf frischer Tat und erstatteten Anzeige!<U+27A1><U+FE0F>
