sentimentScore;text
1;sehr sch    ein kompromiss ist   amp  mehr naturschutzgebiete    berlin   653c   3e64   613c   3e30   623c   3e64   653c   3e64   623c   3e30   623c   3e38  gute senats arbeit r2g wirkt   m  ggelsee
1;   danke  wird ein sch  ner tag 
0.5;wichtig ist  dass der fokus auch auf   nder wie s  dsudan oder jemen gelenkt wird   nichtvergesser
0;      ert sich   spezial zur btw17  minute   
-0.5;leute   zukunft eure diesel nicht mit ins    nehmen  stickoxide   her     als drau   noafd annewill
-0.5;und schulz   unter den   chtlingen gibt  schr   typen 
0;  ist die regul     rke  das ist das ziel  durch   gliche   berhangmandate kann  ein paar mehr geben  aber max 
-1;  sind halt  und    sollte mal was  ihren  verg  tungen sagen  ist  erstaunlich ruhig
0.5;   macht den unterschied 
1;morgen nach berlin zur bundespraesidentenwahl  stolz darauf  dass die  mit  steinmeier den besten kandidaten        00a0   00bc     00b7   00a9     00a0   00bc     00b7   00aa  hat 
0;bundestag gedenkt heute morgen der opfer des nationalsozialismus  holocaust
1;der war gut     deniz   cel ist ein deutscher patriot mit   rkischen wurzeln      sigmar gabriel  zdf   
1;ganz wunderbar     00a0   00bd     00b8    
0;jetzt live  wir interviewen  anl  sslich der btw17  ihr habt fragen  ihn  stellt sie via pandalive 
0.5;jetzt ist opposition angesagt 
0.5;jahresemfang der rheinland   lzischen wirtschaft  dialog und austausch sind wichtiger denn  
-1;  chster beweis daf    dass gr   intolerante  undemokratische linksfaschisten sind  wer braucht     hlt die noch 
-0.5; deutschland ist  inzwischen  weit gekommen  dass polizisten von syrischen clans verfolgt und bedroht werden  afd naumburg
-0.5; weimar wird  studikneipe geschlossen   vermieter  neuem vertrag nen regelm    igen afd stammtisch verlangt thueringen
0;gestern    bvvnk war  noch nicht sicher eben die abwendungsvereinbarung       user unterschrieben neuk  lln
0; der    ber die spionage aff   
0.5;gr   lebensaufgabe  diesen planeten    unsere kinder erhalten  diese aufgabe geht weiter     ltwnrw17
0;   vor ort nehme ich eine wechselstimmung wahr      gardelegen  
0.5;    hat uns deutschen gut getan        vertreter aus politik und gesellschaft nehmen abschied von roman herzog
-1;schlecht    sparer  amp  verbraucher  wegen merkel  fataler europolitik   ngt status quo von ezb geldschwemme  
-1;fassungslos   blockiert abschaffung stoererhaftung sabotage kurz vor bundestagswahl   
0;hopeat9pm mit bundesfinanzminister wolfgang sch  uble    berichtet 
0;das kreuz immer  mann und ein eigener gebetsraum  heimatministerium      ber glaube und gebet
-0.5;ist doch klar wer demokratie   hlt keine rassisten  aktionstag btw17  00a0 
0;lottobayern unterst  tzt den deutschen basketballmeister aus franken  brose bamberg    weitere zwei jahre 
0;auf dem  stand  der landesausstellung  hessentag  r  sselsheim hessentagnews
-1;geht  noch     ehefueralle jetzt  diese woche  keine ausreden mehr 
0;zum zeugen temme gibt  heute verst  rkung mit dem kollegen 
0.5;weiter gehts nach gutem gespr     qualit   betreuung  kitas  erfurter rathaus mit frasi   amp  stadtrat erfurt
0.5;armin laschet   ber helmut kohl   hat gesagt  ihr   sst euch  die welt   mmern  nicht nur  euren wahlkreis 
0.5; ich bin   brigens sprecherin    gleichstellung  nicht sprecherin    frauen  der unterschied sollte sie erfreuen  justsaying
-1;thomas lippmann  minimalplanung versperrt perspektiven    ganze sch  lergeneration   ltlsa
1;armin   ller stahl ist ein gro  artiger schauspieler und ein wunderbarer mensch   unterst  tzt martin schulz 
-1;bankrott erkl  rung beim thema innere sicherheit  nrwdas versagen beim schutz der deutschen grenzen   
1;guten morgen  demn  chst unterwegs nach filderstadt  hoffe das   sidium der  hat bereits getagt  ein has
-0.5;damals  rostock lichtenhagen   zum    sind angriffe auf asylunterk  nfte heute endlich undenkbar geworden 
-0.5;letzte rede von erika steinbach  deutschen bundestag   ausgerechnet zum heutigen tag der schande beim thema   
-0.5;anti tegel aktionismus sollte senat mal bei anderen themen  den tag legen  bildung  verwaltung  digitalisierung   agh
1;  nsche allen kolleg  innen   die derzeit bei g20hamburg sind  dass sie gesund bleiben  gewalt gegen polizisten inakzeptabel 
0;nachfolgend die ergebnisse der mitgliederbefragung zum afd wahlprogramm    die btw17   27a1   fe0f 
1; sieht ein grandioser wahlabend bei den liberalen  hamburg aus btw17 fdp denkenwirneu fdphamburg
-1;genossin der bosse  dank nahles ist das streikrecht    jetzt eingeschr  nkt  schlechtes urteil    besch  ftigte 
0;  oder joachim herrmann     
0;niedersachsens innenminister boris pistorius spricht sich      chtlingslager  libyen aus 
0.5;wir   mpfen bis zum     dass   weiter neukoelln  bundestag vertritt  schreib uns  mach mit 
-0.5;video  berwachung verhindert keine anschl    sagt markus beckedahl   mein interview  
0;landeschef senftleben   ffnet landesvertreterversammlung der   potsdam
0.5;    00a0   00bd     00bb   00ac      ist volksentscheid   sagt nein  txl     00a0   00bd     00ba   00ab      unsere zukunft     tegelschliessen mutludirekt
1;der erste wahlgang ist abgeschlossen  nun wird ausgez  hlt  die delegation aus brandenburg hat klug gew  hlt     
0;  ich vorgestern     00a0   00bd     00b8   008d    kiezregiert mint friedrichshain
0.5;volles haus  der stadtbibliothek magdeburg  toni hofreiter stellt sein buch fleischfabrik deutschland vor 
0.5;trotz   ergew  hnlicher kindheit als first daughter von  ist sie ein ganz normaler teenager geworden der ausgelassen feiert      009f      008d 
-1;ein wunderbarer musiker ist von uns gegangen rip tom petty
-0.5;thomas lippmann  eingriffe  die unterrichtsversorgung und die lehrer ausbildung zur  cknehmen ltlsa
0.5;warum       hlen  antworten gibt  heute nochmal   uhr auf dem schlossplatz  wir sehn uns   
1;gute landwirtschaftspolitik gr     rkste kraft  gr      cdu    spd   
1;bei anh  rung  hochschulvertr  gen  wissforscha zeigte  heute  wie  geht   lob   erg  nzung   anregung  auf den punkt 
1;gleichstellung ist   hlbar  deshalb martin schulz und die spd   hlen  jetzt den aufruf unterst  tzen  esistzeit
0;landestagung des eak der cdu nrw     dezember     uhr    nster   vorstandswahlen  amp  mehr   infos unter
-1; ist  ein wahnsinn  was wir zuk  nftigen generationen hinterlassen  damit muss schluss sein 
-0.5; ist der bundespr  sident  der die   tige neutralit   besitzt und somit geeignet ist    das amt 
-1;peinlich    alle mannheimer innen  naidoo
0.5;    wir lassen sch  lern und eltern die freie wahl  wir geben den schulen die ruhe  ordentlich  arbeiten 
1;initiative lebendige mehrsprachigkeit  nrw  denn mehrsprachigkeit ist ein schatz  den   pflegen gilt 
-0.5;soviel zur geheuchelten aufregung der opposition  niedersachsen   sprach sich mit cdu und fdp 
0;berliner senat wird die bundesrechtlichen vorschriften zur schweinehaltung durch das    berpr  fen lassen  r2g
-1;vier afd abgeordnete kassieren die kostenpauschale    wahlkreisarbeit   ohne dass sie wahlkreisb  ros unterhalten 
1;beste stimmung und tolles wetter beim sommerfest der    mit ibb vorstand sonja kardorf
0;gibt  dazu jetzt eine   ffentliche entschuldigung der afd 
0;mit den landtagskollegen  pam17  vilshofen   
1;ein frohesneues jahr    nschen wir  auf das neue jahr   chten wir gerne mit ihnen euch ansto      
0;was hielt die pressestelle des landtags eigentlich von der spd   nen ssw koalition 
-1;gemeinsamer haushalt meint  wir zahlen  genau wie gemeinsame arbeitslosenversicherung afd agh berlin
-0.5;merkel will gezieltlangzeitarbeitslosigkeit bek  mpfen   warum erst jetzt  sozialerarbeitsmarkt darumgr  
-0.5;die afd denkt  sie sei das volk oder spreche    dieses     zeigt ihnen  dass dem mitnichten  ist  koeln2204
-1;vorst  nde stellen nach bauchgef   ein     nnlich  deutsch  glaube  das gef   sitzt noch   tiefer  quote
-0.5;wenn das aufgebauschte problem   tzlich vor der eigenen landeszentrale steht  realit  tscheck spd
-0.5;     uber greifen jugendgruppe  treptowerpark  
-1;super klausurwetter   regnet seit  tagen katzen und hunde  ettlingen 
0;wenn der innenminister  der bunt statt braun kundgebung gegen die afd teilnimmt    bist   niedersachsen 
-0.5;was bitte ist  dieser tatsache geheim      dass  von den medien  deutschland gezielt verschwiegen wurde 
-0.5;die zwei lustigen drei     00a0   00bd     00b8    qualit  tspresse l  ckenpresse bild afdbpt17 afd btw17
-1;erst terror ins land holen und dann   berforderung beklagen  bei gerichten dasselbe  schluss mit dieser regierung  merkel   spdillner
0; thesen zur strategischen ausrichtung der  von  und 
-0.5; passiert dir doch gerade jeden tag   und 
0;bih  die bad bank der bgb     uscht vor berlin neu   berlinovo  sein  aber die sicherheit ist wachsam 
-0.5;wer bestellt muss auch zahlen  koalition darf kosten    ihre versprechen nicht auf kommunen abw  lzen 
0.5;schnell noch  agh gewesen und anfragen fertig gemacht   
0;statement des csu fraktionsvorsitzenden thomas kreuzer zum abschluss der intensiven beratungen der landtags csu   
-1;das ist unanst  ndig  eine ave      tig  einzelhandel  lohndumping bei rewe und edeka    tagesschau 
-1;ein objektsch  tzer wurde letzte nacht  seinem fahrzeug angegriffen  staatsschutz ermitteltprenzlberg
0.5;spannende diskussionen beim tischgespr   mobilit      ndlichen raum  kunstkaufhaus hof 
-1;hofberichterstattung  staatsfernsehen ard  herr weil  wie ist  ihnen gelungen  die wahl  gewinnen  peinlich
-0.5;   spd fakenews   kann ich sicher dementieren  bleibt wie  ist  zust  ndig ist die bkm  einheitsdenkmal
0;servicetweet zur einordnung von insa umfragen 
0;olg hamm  ohne gutachten keine rechtliche geschlechtsanpassung  via 
0;besuch bei der truppe     00a0   00bd     00b1   008d     00a0   00bd     00b1   008d     00a0   00bd     00b1   008d    neugierig hier  marinest  tzpunkt hohe   
-1;verh  ltnis europa   rkei kennt scheinbar nur eine richtung  abw  rts  provokation  amp  reaktion folgen einander  was folgt nach worten  taten 
-1; ist wahlkampf  ministerin   ndigt korruptions register  gesetz     tten    ngst haben   nnen    ten  nur unserem gesetz zustimmen
0;heute  handelsblatt zum thema crowdfunding 
-0.5; das wir aus ihrer verschrobenen sicht linksradikal sind    berrascht nicht  das liegt aber  ihrer sicht vom extrem rechten rand 
-0.5;schrecklicher angriff  barmbek  jetzt   ssen die hintergr  nde aufgekl   werden  meine gedanken sind bei den opfern und angeh  rigen 
0;  fraktionschefin bluhm     koalition wird vielen lobbys auf die      treten   
1;pressefest  wie man sieht     der ministerpr  sidentin  mainz  viel los bei strahlendem sonnenschein 
-1;jede  angestellte   rde rausgeschmissen  vielleicht sollten wir scholz   ndigen  fristlos  g20 nog20
1;die letzte gute tat  abend  briefwahlunterlagen online beantragt  super einfach   echt komfortabel  btw17
0;englisch  spanisch  franz  sisch  nee  die wahren weltsprachen   ren sich      f04a       hamborger cdu geiht    
-0.5;wenn wir wollen  das alles bleibt wie  ist  dann   ssen wir viel ver  ndern  gilt auch    den verbraucherschutz  dvt17
1;  freut sich     wieder     bestes   nes ergebnis  danke      009f   008c        009f   008c   008d     009f   008c   00bb btw17 darumgruen
0;ach      jetzt 
0;nach der   hschicht  der uniklinik leipzig noch zum divestment mit  vorbeigeschaut   
1;fdp mit bestem nrw ergebnis aller zeiten   gespr   mit    ltwnrw derwestenw  hlt wdr2
0;die anklageschrift des nsu tribunals das bis heute  k   stattfand findet ihre hier   trbnl
0;fraktionssitzung   8uhr sitzung bundestag ehefueralle
-1;suchen jetzt schon nach ausreden    schlechtes wahlergebnis und beschimpfen vorsorglich die   hler  afd  erb  rmlich
0.5;gut formuliert  
0;gebietsreform  anschluss    neue ilmenauer ortsteile 
-1;l  genwieschke    war gar nicht       der rest stimmt   brigens auch nicht    aber egal
-0.5;berlin   mda  kritisiert   ngsten ber filz  einen beraterjob    einen verdienten spd genossen   27a1   fe0f 
-1;die cdu hat weder ein steuerkonzept noch ein rentenkonzept  weder ein programm noch eine vision  aber sie hat seit heute plakate  naja 
1; prozent strom aus erneuerbaren quellen bis   technisch und wirtschaftlich realisierbar 
-0.5;das netzwerk des hasses   wer steckt hinter dem  quds marsch 
-0.5;fdp will nach regierungswechsel  nrw als erstes den entschiedenen kampf gegen steuerkriminelle einstellen   was kommt von sowas     009f      008e 
-0.5;die roteflora gibt  auch  wiendie auswirkungen politischer fehlentwicklungen sind auch hier sichtbar 
-0.5; diesem haus hat  sich bald ausgefuchst  fuchs ist ein wirtschaftsliberaler  wie   buche steht    
0;chief economist ece thomas fricke  weimar17  vom bankencrash zum ruck nach rechts   globalisierung  die wut  volk
-0.5;merkw  rdiges verfassungsverst  ndnis 
-1;unfassbar  groko verramscht autobahn  amp  kann nicht mal rechnen  veruntreuung steuergelder  regierungsf  hig  
-1;rot    hat abgewirtschaftet  wenn weil noch eine spur   ckgrat besitzt  dann tritt  jetzt zur   und macht den weg frei    neuwahlen 
1;ein eindr  ckliches beispiel    die wichtige arbeit der rainbowrefugees  tausend dank      00a0   00bc     00bc    
0;kundgebung  der spanischen botschaft  anyone  catalanreferendum
0.5;schummer  gerichtsverfahren   ssen auch    geh  rlose menschen verst  ndlich sein bundestag
-1;  chsische polizisten greifen mehrfach journalisten  die sich mit presseausweis ausweisen mit dem schlagstock  nog20
0;aufruf zur internationalen frauen kampftagdemo berlin heute   uhrfrauentag womensday
0.5; sonntag    hlen  btw17 noafd gegensozialek  lte gerechtigkeitistw  hlbar dogcontent
-1; ein schwachsinn  das gegenteil ist der fall   kommt was neues  gro   
1;mehr deutsch und mathematik    stadtteilsch  ler
-0.5;bund darf sich nicht aus hochschulfinanzierung zur  ckziehen  eckpunktepapier ostdeutschewissenschaftsministerien
1;ein historisches ereignis  wir sind drin  afd
0.5;alles keine utopie   die kohle abschalten  geht  nat  rlich  zeigt die  studie  daf   arbeiten wir 
1; viele menschen engagieren sich    unsere lebendige zivilgesellschaft danke daf      nehochsauerlandkreis
-1;juncker   rzt eu ostl  nder mit euro und schengen erweiterung ins chaos  von cdu merkel keine gegenwehr afd
0.5; liegt der    richtig       als   tte schmidt irgendetwas mit rechtsradikalen tendenzen  tun   
0;bdk17 bewegender moment  die  sonderbotschafterin der jesiden  nadia murad  fordert gerechtigkeit   alle  irak  auch   minderheiten
0.5;hier irrt          hrt   und das wird  hervorragend tun   ohne mich 
1;danke    den wundersch  nen abend     00a0   00bd     00b2     onelovemanchester westandtogether
0;die cdu wollte die zahl der mitarbeiter sogar vollkommen freigeben 
1;     009f      008d     009f   008f   00bb     009f      008b     009f   008f   00bb      viel erfolg      009f   008d    
-1; peinlichkeit nicht    berbieten  startet seinen eignen fangesang  spd mehrscheinalssein
0;   welche koalition regiert    ringen nochmal 
0;mit  bleiben studiengeb  hren abgeschafft  ltwnrw17
0;ist zuckerberg ein islamf  rderer  
-1;wie ein   nchner   ttchen existenzen zerst  rte  sch   mich    journalisten kollegen  die gastwirte anprangern
-1;   sident donald trump bet  tigt sich vor der vollversammlung der vereinten nationen als hassprediger man wundert sich   ber nichts mehr     009f      008e 
-0.5;und unsere regierung genehmigte wieder milliardenschwere r  stungsexporte nach saudi arabien  fluchtursachen
0.5;stern umfrage  cdu csu  wahlkampf   berzeugender als alle anderen parteien   breite mehrheit gegen   rer  ots
1;geschlossen und entschlossen     00a0   00bd     00b2   00aa     00a0   00bc     00bf   00bb 
0.5;gemeinsam    mehr lohngerechtigkeit mit karamba diaby und marina kermer  equalpay 
0;verkehrsminister besichtigt b239 und bahnhaltepunkt  schweicheln   hiddenhausen   neue westf  lische
-0.5;erst   ssig brot jetzt fester    uft bei      00a0   00bd     00b8   009c 
0;bosch setzt mit viel geld auf   nstliche intelligenz   wie  das erkl     der 
0.5;bei der kitafinanzierung  politik gegen die  beitragsfreiheit  hat meine kollegin serpil midyatli der schwarzen ampel ordentlich eingeheizt 
-1;abschaffen  strafversch  rfung  ein jahr ohne bew  hrung  g20hh17
0;hier geht  zum interview 
0; das ist der erste satz aus meiner heutigen rede
1;spitzenm    iges   hjahrskonzert des musikvereins lyra brachbach und gleichzeitiges cousinentreffen 
0;spon vorab zur kleinen anfrage von   amp    amri  amp  breitscheidplatz
0;klar sollten unsere   user    die sein  die darin wohnen  leben  arbeiten   wof   denn sonst      00a0   00be     00b4    
1;danke   
0.5;die alte tante tanzt immer wilder  spdhack
-1;irgendwie kommt mir beim lesen reichsb  rger  den sinn   wieviel kilo sprengstoff und waffen wird festgenommen 
0.5;videostatement von mir  mehr pflegepersonal    krankenh  user ist dringend   tig 
0.5; neue lehrkr  fte  nds     nnten mehr sein   ausgeschrieben  als althusmann kultusminister war  wollte wohl keiner lehrer werden 
1;heute ist weltfriedenstag  ein guter tag auch    den gesellschaftlichen frieden einzutreten   bei le2109   
0;landesparteitag der nrwspd    gleich geht  los  nrwir
-0.5;die  berichtet  die  hat  viel geld     ausgegeben und  zeigt  bei wem 
0.5;mitmachen  und queeres brandenburg mitgestalten      00a0   00bc     00bc        00a0   00bd     00b1   008d     00a0   00bc     00bf   00bb 
0.5;   wir wollen die fluchtursachen vor ort bek  mpfen     merkel fedidwgugl klarf  rsicherheit
0.5;gesetz zur beamtenbesoldung  agh beschlossen  berlin erreicht bis  das niveau der anderen bundesl  nder 
-0.5;die bayrische forderung  die maghreb staaten als sog  sichere herkunftsstaaten einzustufen  wird auch durch wiederholung nicht tauglicher 
-0.5;  eine rechtspopulistische zeitung lese ich nicht 
0;      klub  dgb haus hamburg  gescheiterte sicherheitsstrategie  g20 und aufarbeitung  wird spannend
0.5;neue heimat  marzahn  berlin   ffnet erste modulare   chtlingsunterkunft   berlin   tagesspiegel mobil  
0.5;     call  meinungsvielfalt    kommt  was vor 
0;professuren  unis  spd fordert  prozent quote    frauen  
0.5; wollen wir gegen exzessive vorstandsverg  tungen vorgehen  pressekonferenz mit  und  
-0.5;  glicherweise gibt  heute schon den   chsten abschiebeflug  afghanistan ist nicht sicher  abschiebungen stoppen 
-0.5;abr  stungsvorschl   von  unglaubw  rdig  spd hat antr    nie unterst  tzt  bundestagsme
1;daf   war gestern genau der richtige tag  europa ist und bleibt das ziel  das uns vereint 
-0.5;nach totschweigen der afd folgt die tribunalversion mit qualit  tspublikum   sagt illnerintensiv  
0.5; jetzt mit dem blauen haken durch die twitterwelt  thx  fedidwgugl
0.5;erststimme  zweitstimme  wir erkl  ren den unterschied zwischen deinen beiden stimmen  ltwnrw zweitstimmegruen
0;hackerangriffe auf macron  amp  versuch die wahl  beeinflussen zeigen wie ernst thema    die bundestagswahl wird  macronleaks
-0.5;spiegel reporter   polizeieinsatz bei welcometohell  die leute hatten angst g20hh2017 nog20
-0.5;wenn der span  verband    hrend geschehnisse  catalanreferandum  einem geisterspiel zwingt  dann hat  nichts verstanden 
1;super arbeit 
0.5;ich glaube  die niedersachsen haben einen guten riecher  tvdduell  ltwnds17
-1;msm und senat wollen euch    dumm verkaufen   sie warnen vor rechts  und unterschlagen linksextreme straftaten 
0.5;heute tag der zahngesundheit  beratungsangebote   beim zahn  rztlichen dienst 
-1;terroristen   stellt fdgo  frage  wars das wert  g20 gez muss weg 
0;heute gehts nach riesa zum   nen direktkandidaten zur btw17  wk155 volker herold  zukunftwirdausmutgemacht
-1;jede unwahrheit braucht deppen  die sie verbreiten 
0;tassis  mdl und ebner steiner  hengersberg
-0.5;ohne anklage sitzt der welt journalist   cel  der   rkei  gef  ngnis 
0.5;  ohne uns als korrektiv bzw  motor der koalition     doch nicht  gut  deutschland aus 
1;coldplayfrankfurt  war einfach super 
0.5;unser antrag zur aufnahme von  schutzbed  rftigen frauen  amp  kindern aus lagern  nordirak wird aufgerufen saxlt
-1;   frau steinbach ist der abschluss einer drei  igj  hrigen debatte eine sturzgeburt  einfach nur noch peinlich ehefueralle
-0.5;nach den   krawallen   berzieht der   enminister die kanzlerin mit schwerer kritik
0;humane   chtlingspolitik  amp  echte perspektiven statt grenzen dicht  amp  noch mehr leid  darumgruen
0.5;wer jahrzehntelang hart arbeitet  verdient eine rente deutlich oberhalb der grundsicherung  deswegen trete ich    die solidarrente  
1;hessische weing  ter   berzeugen erneut durch erstklassige qualit    hessen landeswein  und sektpr  mierung 
0; haben sie daran etwa zweifel 
0;jetzt noch schnell daf   sorgen     morgen die denkm  ler einen pussyhat haben  frauentag 8maerz
1; herzlichen   ckwunsch 
0; auf jeden fall    
-0.5;rosenstein  gewalt     fake news    und gerechtigkeit
0;die rede von    jahre linke deutet auf das noch offene potenzial  einen aufbruch  den wir brauchen 
0.5;  00bb gab   tte recht auf freie meinungs    erung von bonke gesch  tzt  solange kein versto      653c   3e64   613c   3e30   623c   3e63   653c   3e64   623c   3e37   613c   3e39   653c   3e64   613c   3e30   623c   3e63   653c   3e64   623c   3e37   613c   3e61  gesetze   00ab freekolja
0.5;sch   erinnerung  die    woche igw
-0.5;die schw  che der spd  amp  martin schulz  man wei   nicht  woran man mit ihnen ist  quelle     00a9 
0; diyarbakir   hrt nein mit   tuerkeireferendum
0;  brigens hier mal wirklich   tzliche tipps zum baumschutzsatzung  vorgaben beim schneiden und   llen von   umen
1;gilt auch    alle  ler  auf dem weg zum landesparteitag lsa   653c   3e64   613c   3e30   623c   3e64   653c   3e64   623c   3e38   383c   3e34   viel erfolg  liebe    653c   3e64   613c   3e30   623c   3e64   653c   3e64   623c   3e31   383c   3e64 
0;waskonradsagt   ber das recht    ger  werden
0.5;emb ehrt christian meyer    einsatz  faire milchpolitik
0;a40br  cke wird     chster woche wieder frei sein 
0;dank  jury kollegen botschafter sir sebastian wood     amp  eckart von hirschhausen  heldenmelden
0.5;auch der mittelstreifen wird   hen  samenbomben mit 
0;gerade  werbeplakat    gentechnikfreie  regionale weidemilch vorbeigelaufen weidenspass gr   gr  nland
0;bei der btw17       hlt jede stimme  deswegen starten wir die initiative 80prozent  mehr infos unter 
0; ist das stimmt  leider werden entlastungen der   nder durch den bund  wie baf    nicht immer  hochschulen weitergeleitet 
0.5;herzlichen dank  herr reinisch und dito   653c   3e64   613c   3e30   623c   3e65   653c   3e64   623c   3e34   393c   3e37 
0;und ausgerechnet spd wird mit einem hashtag hinterlegt  schwarzeskampfblatt
0;senat   mpft herthas stadion euphorie
0.5;das hier ist  gro  artig 
0;bad frankenhausen  bauerkriegsgedenkst  tte   bke panoramagermany thueringen badfrankenhausen tuebkepanorama
0.5;  ein unsinn  deutschland ist der anker von sicherheit und freiheit  europa dank  merkel 
1;  ber die entscheidung des bundesrates freue ich mich sehr  die ehef  ralle kommt endlich 
-0.5;geisel  innenverwaltung hat   ger des txl volksbegehrens mehrfach aufgefordert  spenden offenzulegen  ist bisher nicht geschehen  agh txl
-0.5;junge franz  sinnen machen massiven   rger  den freib  dern  sowas aber auch  diese franz  sinnen sind   nnerphob 
-0.5;linke radikalisieren sichweiteres beispiel    linken terror und fehlendes demokratie verst  ndnisbtw17 afd
0.5;schutz von   rgerrechten insb   tag des grundgesetzes beachtung schenken 
0.5; danke    die aufnahme des themas  diesen gesch  ftspraktiken muss man den hahn abdrehen   
-0.5;merkels art des pragmatismus ist respektlos gegen  ber argumenten und   berzeugungen ehefueralle 
-0.5;merkel spricht   ber ihre regierungsarbeit  schulz eiert rum und muss alte zitate einordnen   fail  tvduell
0;spd erh   druck auf nrw medienminister
0;auch   vom   ckelreaktor entfernt   badsassendorf  gilt  stoptihange brennelemente export stopp ltwnrw
-1;langzeitarbeitslosigkeit viel  hoch  nahles programme bringen nichts  meine   den arbeitsmarktzahlen
0;agh karsten woldeit fordert r2g auf  endlich nicht mehr ihren eigenen innensenator  seiner arbeit  behindern  senator geisel nickt 
1;unsere jungs  rostock  holt euch die zweite runde        00a0   00bd     00b4   00b5   26aa   fe0f     00a0   00bd     00b2   00aa  fchbsc hahohe
0;  naivit   immunisierung  medien   umstrittene katalysatoren     ffentl meinung  spiegeln und bilden diese 
-0.5;linker mob tobt  weimar  peinlich    land  stadt und altparteien  afd btw pickelanten ramel  ringen
0; bitte arml  nge abstand nicht vergessen  ronny 
0.5; muss ich hin  sind dort   tchen      
0.5;  ffnung kraichradweg mit landrat stefan dallinger  toller neuer radweg durch meinen wahlkreis 
0;hier arnst  dter ergebnis die   rke der stadt ist weltoffenheit  das ergebnis steht der entgegen wahlen    ringen
0.5;morgen beschlie   wir unser wahlprogramm  welche farben die plakate haben  steht nicht drin  daf   klare ansagen und realistische   sungen 
0.5;das eisfahrrad  altona  orkanartige absatz und   rmische freude      
0; steglitz zehlendorf entsteht ein neuer    ner   ndungscampus  fubic
-0.5;statt infos  liefern    ngt boris rhein damit  bouffier  verteidigen  hlt nsu aufkl  rung statt verteidigung    hilfreich 
0;   umk  mpfte partie  beide teams werfen sich sch    die zweik  mpfe  s04bsc   hahohe
-0.5;wir verurteilen die rechtswidrige kontrolle und abfilmung aller reisenden des sonderzugs  nog20
0;wurde  auch mal zeit       zigarettenschmuggel 
-0.5;interessant  fdp schlie   sich den klimawandel leugnern   trump und afd sagen  willkommen  club 
0;  hepunkt des gr  nensommerfestes  immenstadt 
0.5;stadt quakenbr   soll mehr sozialp  dagogen bekommen  schule     
0;das kanzleramt betreut des merkel interview deinewahl   dabei ist die orga von wahlkampftermin eigentlich cdu job
0;mit    r2g  und  nein  cdu und afd  wurden beide antr   heute beschlossen 
-0.5;nordkorea konflikt  druck erzeugt gegendruck  nordkorea usa trump
-1;das macht einen einfach nur   tend 
-1;     berwachungsgesetz  bundestag   der staatstrojaner ist ein einbruch ins grundrecht   bigbrother bigdata
0.5;wir suchen mitarbeiter innen    verschiedene fachbereiche  jetzt bewerben  alle infos 
0.5;stark  die cda mit aktuell  sitzen klar die zweitst  rkste partei  niederlanden tk17
0;nix wie hin 
0;hier kommt mal was exklusives 
0;politischer informationsabend    erstw  hler innen  roteswunder spd btw17
0.5;dvt17  neues verbraucherleitbild der bundesregierung seit  sehr wichtig
0;    auch  berlin viel  tun 
0; ist   weder privatsache noch privatwirtschaft   russland  schr  der und die spd rosneft martinschulz
0.5; stimmt die sind bessere orte    erinnerung aber eben nur gezielt aufsuchbar mahnmal liegt zentral jeder sieht  
-0.5;warum machen  journalisten  minuten den job derer  von denen sie   glich als luegenpresse geschm   werden  tvduell
0;dieses    die stadt bocholt wichtige projekt muss schnellstm  glich realisiert werden 
0;seelscheider sommer mit dem aktiven ortsverein der spd neunkirchen seelscheid
0;ehefueralle und jetzt bitte  familiefueralle 
-0.5;die  enth   sich bei antrag zum kohleausstieg  obwohl antrag copy amp paste aus gemeinsamen enqu   beschluss ist wahljahr   653c   3e64   613c   3e30   623c   3e64   653c   3e64   623c   3e39   383c   3e31 
0.5;senatorin   danke  alle ehrenamtlichen helferinnen und helfer zum ende der k  ltehilfe berlin 
0;diskussion  wirtschaftsausschuss  g20 findet ohne die linke statt  scheint denen  kein wichtiges thema  sein  hhbue
0;das  zum jahrestag des anschlags auf das     pridemonth
0.5;hat spa   gemacht  lobbygeschenke unterm hammer  bericht   ber versteigerung zugunsten   
0.5;danke wolfsburg listenaufstellung  
0;berlin prenzlauerberg mauerpark  vorarbeiten    stauraumkanal beginnen        ume werden gef  llt
0.5;innere sicherheit  fokus  blick auf die neue sitzungswoche  bundestag
-1;rechtsterrorist franco   hatte offenbar konkrete       stiftung anzugreifen   rechterterror
0;sachen gibt      00a0   00bd     00b8   00b9 
0;raten sie mal  von wem die einsame nein stimme war  von wegen cdu lerin
-0.5;wie war das mit der sozialen gerechtigkeit bei der    schlossherrenparteideutschland 
0;mazaltov den abiturienten     dischen gymnasium moses mendelssohn berlin
-0.5;schwerin     linke will verbotenes neonazi netzwerk untersuchen  via 
0.5; ist richtig  dass der staat mit der eingetragenen lebenspartnerschaft eine eigene institution vorh   
0.5;ehrlicher generationendialog  ehrlicheafdmemes afd afdleaks arppe
0;tipp     einfach nach mallorca auswandern   sprechen sie alle deutsch  cdu
0;sonntag  tatort   april gibt  eine folge aus oberfranken  wir sind schon gespannt  wer guckt mit  bamberg
-1;martin schulz greif maas frontal    ist offenbar klar gegen netzdg   geschehen noch zeichen und wunder 
0.5;finde ich nicht fair  jeder hat eine   chance verdient   auch bulgarische kabeldiebe 
0;  ungeschminkt  christian lindner macht    die  wahlkampf  unterhemd 
