ID;sentimentScore;text
917963412612833280;NA;Ich glaube  die Niedersachsen haben einen guten Riecher. #TVDduell  #LTWNDS17  
856876675455492096;NA;MSM und Senat wollen euch für dumm verkaufen:  Sie warnen vor rechts- und unterschlagen linksextreme Straftaten.
912688329166135296;NA;Heute Tag der Zahngesundheit: Beratungsangebote im @BA_Mitte_Berlin beim zahnärztlichen Dienst: 
884098564695220224;NA;Terroristen TV @ZDF stellt #FDGO in Frage: wars das wert? #G20 #GEZ muss weg.
902126553999532032;NA;heute gehts nach #Riesa zum grünen Direktkandidaten zur #BTW17 im #WK155 Volker Herold. #ZukunftwirdausMutgemacht
910437477927804928;NA;Jede Unwahrheit braucht Deppen  die sie verbreiten.
897354590840131584;NA;Tassis  MdL und Ebner-Steiner in Hengersberg  
903718618453737472;NA;Ohne Anklage sitzt der Welt-Journalist Yücel in der Türkei im Gefängnis. 
879640458850443264;NA;SPD  GRÜNE  FDP für Ehe für Alle.  Nur CDU/CSU kneifen  - die ewig Gestrigen.
826540292031578112;NA;@KaiGauselmann @SZ Ohne uns als Korrektiv bzw. Motor der Koalition sähe es doch nicht so gut in Deutschland aus.
880939596670001152;NA;#ColdplayFrankfurt es war einfach super! 
902916412783677440;NA;Unser Antrag zur Aufnahme von 500 schutzbedürftigen Frauen &amp  Kindern aus Lagern im Nordirak wird aufgerufen #saxlt
880675399063220224;NA;Für Frau Steinbach ist der Abschluss einer dreißigjährigen Debatte eine Sturzgeburt. Einfach nur noch peinlich #EheFuerAlle
885117866890194944;NA;Nach den G-20-Krawallen überzieht der Außenminister die Kanzlerin mit schwerer Kritik   
901022650612502528;NA;Humane Flüchtlingspolitik &amp  echte Perspektiven statt Grenzen dicht &amp  noch mehr Leid. #DarumGruen 
834124936402853888;NA;Wer jahrzehntelang hart arbeitet  verdient eine Rente deutlich oberhalb der Grundsicherung! Deswegen trete ich für die Solidarrente an.
917700642520682496;NA;Hessische #Weingüter überzeugen erneut durch erstklassige Qualität! #Hessen Landeswein- und Sektprämierung:   
833332874497708032;NA;@hasannibirguel Haben Sie daran etwa Zweifel?
839122438608793600;NA;Jetzt noch schnell dafür sorgen  daß morgen die Denkmäler einen #Pussyhat haben. #Frauentag #8Maerz 
838030667539705856;NA;@sigmargabriel Herzlichen Glückwunsch!
827272876323508224;NA;@KatharinaKoenig auf jeden fall :-)
887390613603274752;NA;#Rosenstein: Gewalt  „fake news“ und Gerechtigkeit  
883310148789448704;NA;Die Rede von @katjakipping zu 10 Jahre Linke deutet auf das noch offene Potenzial. Einen Aufbruch  den wir brauchen! 
874224636413739008;NA;»Gab hätte Recht auf freie Meinungsäußerung von #Bonke geschützt  solange kein Verstoß vs <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E63><U+653C><U+3E64><U+623C><U+3E37><U+613C><U+3E39><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E63><U+653C><U+3E64><U+623C><U+3E37><U+613C><U+3E61> Gesetze.«#freeKolja
827093940239228928;NA;Schöne #Erinnerung an die Grüne Woche #IGW 
875243324080365568;NA;die Schwäche der SPD &amp  Martin Schulz: Man weiß nicht  woran man mit ihnen ist. Quelle:  ©2017 
853629461996195840;NA;In #Diyarbakir führt Nein mit 67% #Tuerkeireferendum 
879410349191168000;NA;Übrigens hier mal wirklich nützliche Tipps zum Baumschutzsatzung: Vorgaben beim Schneiden und Fällen von Bäumen 
860746541870583808;NA;Gilt auch für alle @cdulsa ler  auf dem Weg zum #Landesparteitag #LSA <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E34>. Viel Erfolg  liebe @DoroBaer <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E31><U+383C><U+3E64> 
840141038962397184;NA;#wasKonradsagt über das Recht  klüger zu werden 
885032536719716352;NA;EMB ehrt Christian Meyer für Einsatz um faire #Milchpolitik 
895353249510961152;NA;A40Brücke wird ab Do nächster Woche wieder frei sein.  
887769501885968384;NA;Dank an Jury-Kollegen Botschafter Sir Sebastian Wood @UKinGermany @EnkeStiftung @Britta_Steffen &amp  Eckart von Hirschhausen! #HeldenMelden
860806931031707648;NA;Auch der Mittelstreifen wird blühen! #SamenBomben mit @lisapaus 
860160549744783360;NA;Gerade an Werbeplakat für gentechnikfreie  regionale #Weidemilch vorbeigelaufen #Weidenspass #grüne #grünland 
857182867297890304;NA;Bei der #BTW17 am 24.9. zählt jede Stimme  deswegen starten wir die Initiative #80Prozent. Mehr Infos unter: 
824204607761108992;NA;@fischsigns Ist das Stimmt. Leider werden Entlastungen der Länder durch den Bund  wie Bafög  nicht immer an Hochschulen weitergeleitet.
823600290339364864;NA;Herzlichen Dank  Herr Reinisch und dito <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E65><U+653C><U+3E64><U+623C><U+3E34><U+393C><U+3E37> 
892101254691868672;NA;Und ausgerechnet SPD wird mit einem Hashtag hinterlegt. #schwarzeskampfblatt 
856870624630845440;NA;Muss man wissen. 
850382708228411392;NA;#Senat dämpft #Herthas Stadion-Euphorie 
868572816517550080;NA;Das hier ist so großartig. 
827156032006844416;NA;Bad Frankenhausen  Bauerkriegsgedenkstätte Tübke-Panorama#germany #thueringen #badfrankenhausen #tuebkepanorama 
839758606014763008;NA;@Kittypunk7 So ein Unsinn. Deutschland ist der Anker von Sicherheit und Freiheit in Europa dank BK #Merkel.
883257553001488384;NA;Über die Entscheidung des Bundesrates freue ich mich sehr. Die #Ehefüralle kommt endlich! 
902850436419420160;NA;Sie wissen noch nicht  wen Sie wählen wollen? Finden Sie es raus. #WählenIstWichtig #BTW2017 
908272574190190592;NA;Geisel: Innenverwaltung hat Träger des TXL-Volksbegehrens mehrfach aufgefordert  Spenden offenzulegen. Ist bisher nicht geschehen. #agh #TXL
898803985351454720;NA;Junge Französinnen machen massiven Ärger in den Freibädern. Sowas aber auch. Diese Französinnen sind männerphob. 
881542376753418240;NA;#Linke radikalisieren sichweiteres Beispiel für linken #Terror und fehlendes #Demokratie Verständnis#btw17 #AfD 
867035283329617920;NA;Schutz von Bürgerrechten insb. am Tag des Grundgesetzes Beachtung schenken. 
843702750466772992;NA;@tagesschau Danke für die Aufnahme des Themas! Diesen Geschäftspraktiken muss man den Hahn abdrehen. @_verdi @vcockpit
880479287152963584;NA;Merkels Art des Pragmatismus ist respektlos gegenüber Argumenten und Überzeugungen #Ehefueralle @niggi 
904414803921391616;NA;Merkel spricht über ihre Regierungsarbeit. Schulz eiert rum und muss alte Zitate einordnen - fail. #TVDuell
900658521838161920;NA;SPD erhöht Druck auf NRW-Medienminister 
858341077564227584;NA;Auch 285 km vom Bröckelreaktor entfernt -in BadSassendorf- gilt: #StopTihange #Brennelemente #Export #Stopp #ltwnrw 
845747388870545408;NA;Jetzt: Pro-Europa-Marsch in Warschau. Staatliches Fernsehen berichtet darüber natürlich nicht. 
859740672508788736;NA;#Langzeitarbeitslosigkeit viel zu hoch  #Nahles Programme bringen nichts. Meine PM zu den Arbeitsmarktzahlen 
839915851641991168;NA;#AGH Karsten Woldeit fordert R2G auf  endlich nicht mehr ihren eigenen Innensenator in seiner Arbeit zu behindern. Senator Geisel nickt.
897159479510401024;NA;Unsere Jungs in Rostock! Holt Euch die zweite Runde im @DFB_Pokal! <ed><U+00A0><U+00BD><ed><U+00B4><U+00B5><U+26AA><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B2><U+00AA> #FCHBSC #hahohe 
902581848508944384;NA;Heute war ich in Renningen - zusammen mit FDP-Bundestagskandidat Florian Toncar  unsere langjährige Abgeordnete... 
821297832854482944;NA;@ichgruessesie @_LarsPetersen Naivität Immunisierung? Medien s. umstrittene Katalysatoren d. öffentl.Meinung  spiegeln und bilden diese.
893558320937615360;NA;#Linker #Mob tobt in #Weimar! Peinlich für Land  Stadt und #Altparteien! #afd #btw #pickelanten #ramelüringen 
843080234488479744;NA;@ro________n bitte Armlänge Abstand nicht vergessen  Ronny.
836137065259622400;NA;Da muss ich hin. Sind dort Tütchen? :-) @SeedbombCity
861166282829377536;NA;Eröffnung Kraichradweg mit Landrat Stefan Dallinger. Toller neuer Radweg durch meinen Wahlkreis! 
912039094259154944;NA;Hier Arnstädter Ergebnis die Stärke der Stadt ist Weltoffenheit  das Ergebnis steht der entgegen Wahlen in Thüringen 
878606471772155904;NA;Morgen beschließen wir unser Wahlprogramm. Welche Farben die Plakate haben  steht nicht drin. Dafür klare Ansagen und realistische Lösungen.
907912195836661760;NA;Das #Eisfahrrad in #Altona. Orkanartige Absatz und stürmische Freude :-) @GRUeNE_Altona @GRUENE_Hamburg 
863143317671903232;NA;In #Steglitz-Zehlendorf entsteht ein neuer  grüner Gründungscampus. #fubic  
845193312617164800;NA;Statt Infos zu liefern  fängt Boris Rhein damit an Bouffier zu verteidigen. #hlt #nsu Aufklärung statt Verteidigung wäre hilfreich.
830474078876221440;NA;20': Umkämpfte Partie. Beide Teams werfen sich schön in die Zweikämpfe. #S04BSC 0:0 #hahohe 
883801928022577152;NA;Wir verurteilen die rechtswidrige Kontrolle und Abfilmung ALLER Reisenden des Sonderzugs! #NoG20
851349184393424896;NA;Wurde ja auch mal Zeit...... #Zigarettenschmuggel @DasRechtsportal
903214700493758464;NA;Interessant: #FDP schließt sich den Klimawandel-Leugnern an. #Trump und #AfD sagen: Willkommen im Club! 
883396714513563648;NA;Höhepunkt des #GrünenSommerfestes in Immenstadt. 
904980885329641472;NA;Stadt Quakenbrück soll mehr Sozialpädagogen bekommen  #Schule (bü)
897824985544355840;NA;Das Kanzleramt betreut des Merkel-Interview #deinewahl . Dabei ist die Orga von Wahlkampftermin eigentlich CDU-Job 
913798194060042240;NA;Mit 45 JA (#r2g) und 36 NEIN (#CDU und #AfD) wurden beide Anträge heute beschlossen.
880083724049633280;NA;AFD STIMMT NICHT GEGEN LASCHETSelbst ehemalige Funktionäre und Ex-Mitglieder  die der AfD allerdings weiterhin... 
895417984017199104;NA;Nordkorea-Konflikt: Druck erzeugt Gegendruck  #Nordkorea #USA #Trump
895358449520971776;NA;Das macht einen einfach nur wütend! 
877989260376154112;NA;.@SZ: Überwachungsgesetz im Bundestag - Der Staatstrojaner ist ein Einbruch ins Grundrecht  # BigBrother #BigData
902857835318566912;NA;Wir suchen Mitarbeiter_innen für verschiedene Fachbereiche  jetzt bewerben! Alle Infos:  
842175484360327168;NA;Stark! Die #CDA mit aktuell 25 Sitzen klar die zweitstärkste Partei! #Niederlanden #TK17
905393369278554112;NA;Nix wie hin! 
857859164462252032;NA;Hier kommt mal was Exklusives: 
908377933613551616;NA;Politischer Informationsabend für Erstwähler*innen @heikomirass #roteswunder #spd #btw17 
876723949308137472;NA;#dvt17 @Klaus_Mueller Neues Verbraucherleitbild der Bundesregierung seit 2013 sehr wichtig
836137324849283072;NA;@felixsschulz ok.  Auch in Berlin viel zu tun.
897697517051285504;NA;So ist es! Weder Privatsache noch Privatwirtschaft - Russland  #Schröder und die #SPD #Rosneft #MartinSchulz 
822078189145116672;NA;@MartinSoechting Stimmt die sind bessere Orte für Erinnerung aber eben nur gezielt aufsuchbar.Mahnmal liegt zentral jedeR sieht es.
904422980683476992;NA;Warum machen 4 Journalisten 45 Minuten den Job derer  von denen sie täglich als #Luegenpresse geschmäht werden? #TVDuell
872479787817865216;NA;Dieses für die Stadt #Bocholt wichtige Projekt muss schnellstmöglich realisiert werden! 
876410847517650944;NA;Seelscheider Sommer mit dem aktiven Ortsverein der SPD Neunkirchen-Seelscheid 
880778823998025728;NA;#Ehefueralle Und jetzt bitte: #Familiefueralle! 
842315116863471616;NA;Die @CDUBerlin_AGH enthält sich bei Antrag zum #Kohleausstieg  obwohl Antrag copy&amp paste aus gemeinsamen Enquête-Beschluss ist.#wahljahr <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E39><U+383C><U+3E31>
847842838842941440;NA;Senatorin @ElkeBreitenbach: Danke an alle ehrenamtlichen Helferinnen und Helfer zum Ende der #Kältehilfe #Berlin.
873211230047096832;NA;Diskussion im Wirtschaftsausschuss zu #G20 findet ohne die Linke statt. Scheint denen ja kein wichtiges Thema zu sein. #hhbue
874200686938001408;NA;Das @MagazinMaenner zum Jahrestag des Anschlags auf das @pulseorlando:  @gruenehessen #PrideMonth
911284069681516544;NA;Hat Spaß gemacht! Lobbygeschenke unterm Hammer. Bericht über Versteigerung zugunsten @lobbycontrol. @wahl_beobachter 
825408122453901312;NA;Danke #Wolfsburg #listenaufstellung @die_linke_nds @Linksfraktion 
830187674896039936;NA;#berlin #prenzlauerberg #Mauerpark: Vorarbeiten für Stauraumkanal beginnen – 24 Bäume werden gefällt 
855399054599225344;NA;Innere Sicherheit im Fokus. Blick auf die neue Sitzungswoche im #Bundestag 
862142335202799616;NA;Rechtsterrorist Franco A. hatte offenbar konkrete Pläne   @AmadeuAntonio Stiftung anzugreifen.  #rechterTerror
908812301117087744;NA;Sachen gibt's <ed><U+00A0><U+00BD><ed><U+00B8><U+00B9> 
881156875521314816;NA;Raten Sie mal  von wem die einsame Nein-Stimme war! Von wegen CDU-lerin 
883391972261548032;NA;Gerade auf der #YOUmesse angekommen  schon geht's um zentrales. Bildung. 
830382691447103488;NA;Wie war das mit der sozialen #Gerechtigkeit bei der @spdde ? #SchlossherrenparteiDeutschland @jreichelt 
882661282863820800;NA;#MAZALTOV den Abiturienten 2017 am Jüdischen Gymnasium Moses Mendelssohn #Berlin 
871292413331034112;NA;Schwerin – Linke will verbotenes Neonazi-Netzwerk untersuchen  via @OZlive
880671880893661184;NA;Es ist richtig  dass der Staat mit der eingetragenen Lebenspartnerschaft eine eigene Institution vorhält.
903368475552477184;NA;Ehrlicher Generationendialog. #EhrlicheAfDMemes #AfD #AfDLeaks #Arppe 
896483310574211072;NA;Tipp an @jensspahn - einfach nach Mallorca auswandern. Da sprechen sie alle Deutsch. #CDU  
833518076574437376;NA;Sonntag? #Tatort! Im April gibt's eine Folge aus #Oberfranken. Wir sind schon gespannt. Wer guckt mit? #Bamberg 
879255500629704704;NA;Martin Schulz greif Maas frontal an. Er ist offenbar klar gegen #NetzDG. Es geschehen noch Zeichen und Wunder. 
849976794895855616;NA;Finde ich nicht fair  jeder hat eine 42. Chance verdient - auch bulgarische Kabeldiebe! 
855041168501071872;NA;.@c_lindner ungeschminkt. Christian #Lindner macht für die @fdp_nrw Wahlkampf im Unterhemd. 
816374390996635648;NA;Die Argumente  mit denen Minister Schmidt sein Nichtstun zu rechtfertigen versucht  werden immer abenteuerlicher. 
901484455239585792;NA;Mehr als 500 Menschen bei der #cemsession in #bonn - Hammer! #zukunftwirdausmutgemacht 
880392665904410624;NA;Genial: ein Interview mit #Raffelhüschen u die alarmistische Medienhysterie über Altersarmut bricht in sich zusammen 
907256402871275520;NA;Nach Besuch bei Handwerkerschaft jetzt #Häuserwahlkampf #BTW2017 in Korbach @WAFKB mit @nouripour @ChrM @Die_Gruenen 
864605232348753920;NA; Deutsche Welle  Gast des Tages zur Türkei  Differenzen  Vergleichbarkeiten und Co. 
912340552372379648;NA;Was haben wir für eine schöne Heimat und Stadt! Spaziergang gestern nach der Stimmabgabe.
890621771157618688;NA;Weltgeschichte: Wie Thailand mit Flüchtlingen aus Europa kämpft 
831510375782817792;NA;Beweis für Diskriminierung bei Lohnlücke Männer/Frauen ist schlicht nicht erbracht.Habe dazu Aufsatz veröffentlicht: 
895351233489375232;NA;Das Wahlprogramm der @CDU gibt es auch #Gebärdensprache! Mit @UweSchummer habe ich lange dafür geworben. #fedidwgugl 
919230733515984896;NA;#AfD-Mitarbeiter ertappten die @DeutscheWelle-Journalistin @barbaramohr_ auf frischer Tat und erstatteten Anzeige!<U+27A1><U+FE0F>
