"ID","text","isRetweet","isQuote","positveSentimentScore","negativeSentimentScore","party","twitter.handle","weeksTillElection","ridge5","ridge3","ridge2","enet5","enet3","enet2","lasso5","lasso3","lasso2","sentimentScore"
826122094123560960,"bmwi de startet neu  Testen Sie unsere neue Website und diskutieren Sie darueber mit uns im Beta Blog  #gutbetabesser",1,0,2,-1,"SPD","brigittezypries",33,0.036,0.042,0.017,0.082,0.136,0.189,0.067,0.144,0.212,"0"
826176145062260736,"Macht der Anstieg des #DowJones aus einem menschenverachtenden Egozentriker einen guten Politiker  #hartaberfair",0,0,2,-1,"GRUENE","BabettesChefin",33,-0.416,-0.822,-0.842,-0.015,-0.51,-0.385,0.091,-0.345,-0.134,"-0.5"
826441749958647808,"Internationale Presse  Merkel demonstriert gegenueber Trump moralisches Rueckgrat",1,0,1,-1,"CSU","koschyk",33,0.296,0.522,0.531,0.058,0.455,0.422,0.033,0.367,0.295,"0.5"
826451237574959104,"Die alte Tante tanzt immer wilder  #SPDHack",1,0,1,-4,"SPD","tsghessen",33,0.356,0.71,0.743,-0.021,0.32,0.293,-0.032,0.158,0.052,"0.5"
826463977295269888,"Herzlichen Glueckwunsch an @KS MdL zur Berufung als neue Integrationsbeauftragte",1,0,3,-1,"CSU","KS_MdL",33,0.651,0.668,0.712,0.792,0.806,0.907,0.783,0.806,0.908,"1"
826540292031578112,"@KaiGauselmann @SZ Ohne uns als Korrektiv bzw  Motor der Koalition saehe es doch nicht so gut in Deutschland aus",0,0,2,-1,"CDU","TinoSorge",33,0.338,0.636,0.677,0.463,0.602,0.648,0.469,0.598,0.657,"0.5"
827060706419810304,"Martin Schulz ist jetzt schon so erfolgreich  viele Eltern raten ihren Kindern  kein Abitur zu machen  #SchulzFacts",1,0,3,-1,"CDU","SteinekeCDU",33,0.069,0.072,0.198,0.241,0.113,-0.008,0.231,0.075,-0.009,"0"
827067259780734976,"@matt schreibt an mir solls nicht scheitern",0,0,1,-1,"CDU","olavgutting",33,0.16,0.307,0.331,-0.022,0.273,0.22,-0.032,0.139,0.024,"0.5"
827093940239228928,"Schoene #Erinnerung an die Gruene Woche #IGW",0,1,3,-1,"CSU","anjaweisgerber",33,0.238,0.405,0.428,0.354,0.63,0.416,0.364,0.496,0.387,"0.5"
827107633182162944,"Zu viel Duenger auf dem Feld geht erst ins Wasser dann ins Geld  @BMUB #Koalitionsfrust #Agrarwendejetzt",0,0,1,-1,"GRUENE","FOstendorff",33,-0.44,-0.885,-0.925,-0.035,-0.498,-0.443,-0.032,-0.355,-0.235,"-0,5"
827156032006844416,"Bad Frankenhausen  Bauerkriegsgedenkstaette Tuebke Panorama#germany #thueringen #badfrankenhausen #tuebkepanorama",1,0,1,-1,"SPD","SCLemme",33,0.004,0.006,-0.016,-0.027,-0.041,-0.153,-0.032,-0.054,-0.134,"0"
827272876323508224,"@KatharinaKoenig auf jeden fall",0,0,2,-1,"DIE LINKE","Halina_Waw",33,-0.048,-0.03,-0.039,-0.087,-0.041,-0.168,-0.079,-0.054,-0.134,"0"
827441690621390848,"Die Arbeitsmarktpolitik der #SPD treffend zusammengefasst",0,0,1,-1,"DIE LINKE","voglerk",33,0.079,0.073,0.161,-0.027,-0.041,-0.153,-0.032,-0.054,-0.134,"0"
827450610710634496,"Danke fuer das spannende Gespraeche #generationzkanndochwas",0,0,2,-1,"GRUENE","katjadoerner",33,0.259,0.328,0.394,0.583,0.7,0.805,0.567,0.686,0.826,"1"
827468322795032576,"Nein  Herr Erdogan  Islam und Frieden sind leider nicht das Gleiche #AfD #Tuerkei #Erdogan",0,0,1,-5,"AfD","HughBronson_AfD",33,-0.49,-0.563,-0.63,-1.019,-1.281,-1.455,-1.032,-1.292,-1.472,"-1"
827472752101711872,"@wanderwitz Fit fuer den weltweiten Medienwettbewerb #DeutscheWelle",1,0,1,-1,"CDU","wanderwitz",33,0.065,0.082,0.213,-0.022,-0.038,-0.079,-0.029,-0.049,-0.098,"0"
827476298998116352,"Ich freue mich sehr  dass mein Einsatz fuer Frauen erfolgreich war",0,0,4,-1,"CSU","GudrunZollner",33,0.322,0.358,0.404,0.814,0.829,0.917,0.814,0.813,0.87,"1"
827806517327982592,"@MartinSchulz heute beim Hessengipfel der @hessenSPD  Ich berichte ab 11 Uhr fuer @hessenschauDE",1,0,1,-1,"SPD","JensZimmermann1",33,0.059,0.095,0.266,0.019,0.022,0.455,0.012,0.028,0.453,"0"
827835019431391232,"@kahrs dann sind Parl  Geschaeftsfuehrer also fuer alles qualifiziert    @schlumbimski",0,0,2,-1,"CDU","MGrosseBroemer",33,-0.005,-0.001,0.081,-0.022,-0.038,-0.118,-0.029,-0.049,-0.098,"0"
827836234592636928,"Deutschland braucht keine #Atomwaffen  Aerzteorganisation IPPNW kritisiert  #Panorama Berichterstattung",1,0,1,-1,"DIE LINKE","HeikeHaensel",33,0.286,0.602,0.634,-0.026,0.15,0.085,-0.032,-0.044,-0.124,"0,5"
827858250762694656,"Helft mit das #RiedbergerHorn vor dem Liftfrevel zu schuetzen  Helft mit unsere einmalige #Bergwelt zu bewahren",0,0,1,-1,"GRUENE","LudwigHartmann",33,0.031,0.032,0.25,-0.027,-0.041,-0.153,-0.032,-0.054,-0.134,"0"
827924733970751488,"Kohlessen mit der SPD Eversten  Gruenkohl natuerlich",0,0,2,-1,"SPD","DennisRohde",33,0.015,0.015,0.201,0.043,0.001,0.305,0.043,-0.031,0.177,"0"
828187466968481792,"Respekt und Zusammenhalt",0,0,4,-1,"SPD","sebast_hartmann",32,0.429,0.44,0.443,0.808,0.521,0.428,0.761,0.464,0.364,"1"
828231074509627392,"@Barbara Schnell mit wem hatten Sie es zu tun  als Sie nicht so unqualifiziert schrieben  #lasttweet",0,0,1,-1,"GRUENE","RenateKuenast",32,-0.651,-0.673,-0.764,-0.598,-0.399,-0.591,-0.539,-0.254,-0.436,"-1"
828355910795980800,"@peter wasem dir frage ist   ob du dannauch nicht kneifst  wenn ich Erfolg habe",0,0,1,-1,"DIE LINKE","DEZi_Brb",32,-0.267,-0.587,-0.609,-0.047,-0.473,-0.37,0.086,-0.251,-0.032,"-0.5"
828374578326036480,"27  28 4   #fornet17 mit @hwieduwilt @maxschrems Louisa Specht  Walter Blocher und Schirmherrin @DoroBaer",1,0,1,-1,"CSU","DoroBaer",32,0.026,0.022,0.312,-0.027,-0.041,-0.032,-0.032,-0.054,-0.134,"0"
828518899603869696,"Sehenswert  @TiloJung befragt @SWagenknecht fuer @JungNaiv",0,1,1,-1,"DIE LINKE","AndrejHunko",32,0.255,0.493,0.526,-0.018,0.297,0.28,-0.029,0.153,0.067,"0.5"
828546834205376512,"Alles Gute zum Geburtstag  liebe Malu #Dreyer  Danke  dass Du bist  wie Du bist  eine super Ministerpraesidentin u ein wunderbarer Mensch",0,0,1,-1,"SPD","katarinabarley",32,0.903,0.952,1.026,1.556,1.754,2.026,1.614,1.855,2.143,"1"
828836946382356480,"Schoenen Dienstag",0,0,3,-1,"SPD","Ralf_Stegner",32,0.266,0.331,0.351,0.464,0.546,0.506,0.424,0.475,0.387,"1"
828917409364975616,"Diese zehn sind zum #Theatertreffen der @berlinerfestspiele eingeladen   #tt17",1,0,1,-1,"GRUENE","dpwes",32,0.019,0.025,0.06,-0.027,-0.041,-0.153,-0.032,-0.054,-0.134,"0"
828935365205557248,"Das Bsp #Myanmar zeigt  es braucht gesetzliche menschrechtliche #Sorgfaltspflichten fuer internationale #Lieferketten",0,0,1,-1,"GRUENE","UweKekeritz",32,-0.402,-0.814,-0.879,-0.192,-0.347,-0.266,-0.185,-0.164,-0.098,"-0,5"
828979524033507328,"Dresden macht sprachlos  Geht s noch  @PolizeiSachsen  #dd0702",1,0,1,-1,"DIE LINKE","MichaelLeutert",32,-0.009,-0.041,-0.036,-0.048,-0.041,-0.153,-0.047,-0.054,-0.134,"-0,5"
828997403479044096,"Ich bin bereit die Nr  1 an @NataschaKohnen abzugeben",0,1,1,-1,"SPD","FlorianPronold",32,0.213,0.41,0.434,-0.021,0.384,0.353,-0.032,0.207,0.081,"0.5"
829027319482314752,"Jahresemfang der rheinland pfaelzischen Wirtschaft  Dialog und Austausch sind wichtiger denn je",0,0,2,-1,"SPD","Sabine_Baetzing",32,0.348,0.631,0.687,0.137,0.424,0.54,0.114,0.388,0.498,"0.5"
829294464971726848,"#AgH #BER #Mueller spricht von einer Kette von Aergernissen beim BER  Er erkennt leider nicht  dass er ein Glied dieser Kette ist",0,0,1,-4,"AfD","WeissAfD",32,-0.377,-0.576,-0.634,-0.578,-0.854,-0.842,-0.578,-0.763,-0.736,"-0.5"
829361106099511296,"Historischer Park wird dem Erdboden gleichgemacht  um weitere Asylunterkunft in Rekordtempo hochzuziehen  Traurig",0,0,1,-5,"AfD","Georg_Pazderski",32,-1.055,-1.074,-1.129,-1.268,-1.222,-1.241,-1.279,-1.19,-1.184,"-1"
829417149965942784,"Herzlichen Glueckwunsch auch dem Vorstand der FU Nettetal",0,1,1,-1,"CDU","MOptendrenk",32,0.462,0.479,0.505,0.846,0.786,0.736,0.819,0.766,0.735,"1"
829592643827036160,"Ich freue mich auf das Gespraech mit @FHeiligenstadt und den Schulleiter innen meines @LKreis Harburg Es gibt redebedarf  Wir hoeren zu  #spd",0,0,2,-1,"SPD","stadler_svenja",32,0.663,0.692,0.728,0.685,0.701,0.729,0.569,0.68,0.709,"1"
829651151612211200,"Martin Stuempfig   ueber @YouTube",0,0,1,-1,"GRUENE","mstuempfig",32,0.021,0.024,0.035,-0.042,-0.041,-0.153,-0.043,-0.054,-0.134,"0"
829662427931348992,"Wolf Wetzel Der #NSU #VS Komplex aus Sicht polizeilicher Ermittlungsmethoden",0,0,1,-1,"DIE LINKE","voglerk",32,-0.037,-0.058,-0.3,-0.412,-0.378,-1.003,-0.446,-0.466,-1.067,"0"
829971035776761856,"Schulz vergleicht #AfD mit NPD  Dieser Mann verunglimpft Millionen unserer Waehler   er leidet unter Wahnvorstellungen",0,0,1,-5,"AfD","Georg_Pazderski",32,-0.621,-0.631,-0.662,-1.018,-1.087,-1.154,-0.999,-0.979,-0.975,"-1"
830008126686519296,"Morgen nach Berlin zur #Bundespraesidentenwahl  stolz darauf  dass die @spdde mit FW #Steinmeier den besten Kandidaten fuer    hat @spdbt",0,0,3,-1,"SPD","ChristianFlisek",32,0.598,0.647,0.753,0.867,0.862,0.927,0.831,0.827,0.866,"1"
830026138730758144,"Bei braunen Verfassungsfeinden den Rotstift ansetzen",0,0,2,-1,"DIE LINKE","Chr_Goerke",32,-0.402,-0.743,-0.793,-0.143,-0.372,-0.507,-0.098,-0.18,-0.392,"-0,5"
830143542114844672,"Wer #Trump ablehnt  muss #CETA nicht gut finden  Super Beitrag von Barbara Unmue<df>ig ueber neue Mythen  @boell stiftung",0,0,1,-1,"GRUENE","peter_simone",32,0.26,0.406,0.424,1.046,1.138,1.257,1.081,1.161,1.29,"0.5"
830187674896039936,"#berlin #prenzlauerberg #Mauerpark  Vorarbeiten fuer Stauraumkanal beginnen   24 Baeume werden gefaellt",1,0,1,-1,"DIE LINKE","nelken_berlin",32,0.113,0.17,0.159,-0.022,-0.038,-0.118,-0.029,-0.049,-0.098,"0"
830382691447103488,"Wie war das mit der sozialen #Gerechtigkeit bei der @spdde   #SchlossherrenparteiDeutschland @jreichelt",0,0,1,-1,"CDU","SaskiaLudwig17",32,-0.134,-0.344,-0.346,-0.032,-0.54,-0.528,0.071,-0.322,-0.142,"-0.5"
830403846962823168,"Wow  Wir sind 2000 Menschen gegen Abschiebungen nach Afghanistan  #keinSicheresLand #Abschiebestopp",1,0,4,-1,"GRUENE","kaddinsky",32,0.557,0.557,0.592,0.663,0.461,0.445,0.518,0.416,0.381,"1"
830432069281054720,"@MatthiasHauer Du hast alles gesagt  Es ist wirklich eine sehr gro<df>e Ehre und ich bin sehr stolz darauf",0,0,1,-1,"CDU","HoffmannMdB",32,0.616,0.71,0.741,0.584,0.636,0.661,0.544,0.579,0.572,"1"
830449525894610944,"Viele Niedersachsen sitzen bei dem heutigen Treffen vor der Bundespraesidentenwahl in der 1  Reihe  auch @althusmann",0,0,1,-1,"CDU","MGrosseBroemer",32,0.078,0.097,0.129,-0.027,-0.041,-0.153,-0.032,-0.054,-0.134,"0"
830474078876221440,"20   Umkaempfte Partie  Beide Teams werfen sich schoen in die Zweikaempfe  #S04BSC 0 0 #hahohe",1,0,3,-1,"CDU","PLengsfeld",32,0.119,0.178,0.263,0.423,0.615,0.815,0.41,0.594,0.71,"0"
830685756964352000,"Heute #Bundespraesidentenwahl  Ich waehle #Steinmeier  Aus Ueberzeugung",0,0,1,-1,"GRUENE","BabettesChefin",31,0.143,0.165,0.239,0.015,0.019,0.009,0.009,0.023,0.033,"0"
830762995751985152,"Der erste Wahlgang ist abgeschlossen  nun wird ausgezaehlt  Die Delegation aus Brandenburg hat klug gewaehlt",0,0,1,-1,"DIE LINKE","GolzeDiana",31,0.459,0.472,0.534,0.604,0.454,0.419,0.543,0.408,0.37,"1"
830766105002180608,"Warten mit @HKraenzlein auf das Ergebnis der #Bundespraesidentenwahl #meinpraesident #Steinmeier",0,0,1,-1,"SPD","RuthMuellerSPD",31,0.047,0.024,0.034,-0.215,-0.257,-0.571,-0.195,-0.244,-0.48,"0"
830774315993931776,"Herzlichen Glueckwunsch an unseren neuen #Bundespraesident en Frank Walter #Steinmeier",0,0,3,-1,"CDU","HHirte",31,0.397,0.46,0.558,0.792,0.806,1.028,0.783,0.806,0.909,"1"
830815488141832192,"Freue mich  dass fuer die Union auch Hape Kerkeling bei der #Bundesversmmlung war  Toller Typ",0,0,1,-1,"CDU","UweSchummer",31,0.612,0.604,0.647,0.899,1.042,1.157,0.918,1.057,1.152,"1"
831016968861921280,"Heute auch nochmal veranschaulicht bekommen  Rechts sein macht so richtig schlechte Laune",1,0,1,-2,"SPD","BetMueller",31,-0.314,-0.591,-0.619,-0.635,-0.813,-0.805,-0.664,-0.801,-0.736,"-0.5"
831105920910360576,"Sehr guter Artikel von Georg Mascolo zur Arbeit des @nsaua heute in der @SZ  lesenswert  @spdbt @BayernSPD",0,1,4,-1,"SPD","ChristianFlisek",31,0.658,0.702,0.757,0.535,0.662,0.81,0.511,0.675,0.824,"1"
831112464649637888,"@Sabine Baetzing Alles Gute zum Geburtstag    Viel Gesundheit und Freude fuer Dein neues Lebensjahr  und viele leckere Tassen",0,0,5,-1,"SPD","katarinabarley",31,0.803,0.834,0.89,1.168,1.076,1.38,1.132,1.037,1.291,"1"
831113613242986496,"Schlimm solche Banner zu sehen   aber das diese von @fcstpauli  Fans kommen  erschreckt mich doch umso mehr",0,1,1,-5,"SPD","UlliNissen",31,-0.76,-0.748,-0.784,-0.555,-0.415,-0.496,-0.538,-0.39,-0.419,"-1"
831142340203003904,"Korruptionsbekaempferin  Diese Frau legt sich mit den Maechtigen Rumaeniens an",1,0,1,-2,"CSU","koschyk",31,-0.009,0.016,0.031,-0.091,-0.311,-0.313,-0.053,-0.226,-0.181,"-0.5"
831184482967420928,"Nicht Hoecke ist das Problem sondern das voelkisch nationalistische Netzwerk das die AfD Fuehrung seit Jahren befluegelt",1,0,1,-1,"GRUENE","sven_kindler",31,-0.434,-0.757,-0.783,-0.866,-1.397,-1.375,-0.805,-1.246,-1.187,"-0.5"
831416595163574272,"Der taegliche Gro<df>einsatz in Chemnitz  Heute Terroralarm #AfD #Huetter",0,0,1,-1,"AfD","CarstenPaulHtte",31,-0.734,-0.753,-0.788,-0.575,-0.621,-0.705,-0.465,-0.616,-0.703,"-1"
831449646203539456,"129464 Unterschriften gegen die Kreisreform #vibb",1,0,1,-1,"CDU","dierkhomeyer1",31,-0.012,-0.022,-0.104,-0.027,-0.041,-0.181,-0.032,-0.054,-0.139,"0"
831480161728081920,"Freundschaft statt Abschottung  Das gilt besonders fuer Deutschland und Frankreich  Schoen  heute mit Premierminister @BCazeneuve zu sprechen",0,0,3,-1,"SPD","MartinSchulz",31,0.44,0.698,0.719,0.589,0.784,0.885,0.537,0.687,0.728,"0,5"
831497365299277824,"Super fuer NRW  Projekt Schule ohne #Rassismus wird weitergefuehrt und ausgeweitet  Danke @SylviaLoehrmann   via @wdr",0,0,4,-1,"GRUENE","KaiGehring",31,0.701,0.71,0.761,0.864,0.889,0.994,0.857,0.895,0.948,"1"
831516361587359744,"Laut Medienberichten treffen sich heute Abend die Parteimanager von #SPD  #Gruenen und #Linkspartei  Die meinen es ernst mit #r2g",1,0,1,-2,"CSU","hahnflo",31,0.366,0.72,0.754,0.13,0.267,0.204,0.105,0.12,0.158,"0,5"
831534001336774656,"@m rinderspacher #Beamte sind loyal  neutral und dienen dem #Staat  nicht der CSU  UNSER Antrag schuetzt Ihr Ansehen",0,0,1,-1,"SPD","HKraenzlein",31,0.349,0.736,0.801,0.106,0.453,0.372,0.053,0.351,0.231,"0,5"
831536491251785728,"Freue mich  dass Bundestagsvizepraesidentin Michaela Noll MdB am 11  Mai nach #Willich kommt  Thema ist Kinder  und Jugendhilfe  @BJschke",0,0,1,-1,"CDU","UweSchummer",31,0.41,0.781,0.818,0.539,0.673,0.721,0.547,0.679,0.709,"0,5"
831551636791246848,"Pegida Sympathisant erfindet ihn BILD enthuellt den Fre<df>gass Sexmob  alle anderen ziehen nach und jetzt  Alles Luege",0,0,1,-1,"GRUENE","talwazir",31,-0.586,-0.559,-0.528,-0.71,-0.316,-0.136,-0.617,-0.145,-0.134,"-1"
831607807677980672,"Immer wieder #Pohlmann  Legt dieser Tier Menschen verachtenden Gefluegel Zuechter Dynastie endlich das Handwerk  @reportmuenchen",0,0,1,-5,"GRUENE","BabettesChefin",31,-0.569,-0.555,-0.604,-0.301,-0.311,-0.313,-0.055,-0.226,-0.181,"-1"
831803505061068800,"Das Schlimme ist  dass wir Trump und seinen Leuten alles zutrauen   aber leider nichts Gutes",0,1,1,-5,"SPD","UlliNissen",31,-0.534,-0.556,-0.583,-0.827,-0.701,-0.549,-0.756,-0.614,-0.474,"-1"
831824370431619072,"Morgen Angela #Merkel im #nsaua  Viele offene Fragen  ob und wie sie als oberste Aufseherin ueber die Geheimdienste das BKamt fuehrt @spdbt",0,0,1,-1,"SPD","ChristianFlisek",31,0.019,0.019,0.206,0.032,0.034,-0.149,0.016,-0.007,-0.134,"0"
831848849060818944,"Sehr schoen  ein Kompromiss ist da  mehr #Naturschutzgebiete fuer #Berlin <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E30><U+623C><U+3E38> Gute Senats Arbeit #r2g wirkt   #Mueggelsee",0,0,4,-1,"GRUENE","DrTurgutAltug",31,0.033,0.044,0.06,-0.027,-0.041,-0.153,-0.032,-0.054,-0.134,"1"
831883931435794432,"Herzlichen Glueckwunsch und Gutes Gelingen unserer neuen #Doppelspitze mit @KathaSchulze und @LudwigHartmann",1,0,3,-1,"GRUENE","UlrikeGote",31,0.607,0.645,0.699,1.282,1.449,1.708,1.284,1.458,1.699,"1"
832162409976578048,"@DeutscheBoerse haelt Fusion mit London im 2Q fuer moeglich  Unter den jetzigen Bedingungen halte ich sie hingegen fuer unmoeglich",0,0,2,-1,"SPD","tsghessen",31,-0.378,-0.713,-0.719,-0.355,-0.737,-0.737,-0.337,-0.657,-0.62,"-0,5"
832249035918557184,"Jetzt Expertengespraech zum Thema Antizyganismus in Deutschland",0,0,1,-1,"SPD","LischkaB",31,0.179,0.359,0.374,-0.019,0.283,0.223,-0.032,0.25,0.115,"0.5"
832294116696457216,"@gordonrepinski Also Platz 6 von 7",0,0,1,-1,"SPD","UlrichKelber",31,0.046,0.056,0.106,-0.027,-0.041,-0.024,-0.032,-0.054,-0.013,"0"
832302779712561152,"sei dabei",0,0,2,-1,"SPD","kahrs",31,0.111,0.177,0.241,0.046,0.085,0.124,0.038,0.057,0.076,"0.5"
832504591296102400,"Auf geht s zur Muenchener Sicherheitskonferenz  Viele Gespraeche stehen im Kalender  Vielleicht geht s ja auch mal um Ruestungskontrolle",0,0,2,-1,"SPD","HellmichMdB",31,-0.153,-0.247,-0.322,-0.029,-0.116,-0.326,-0.032,-0.086,-0.252,"-0.5"
832567739348877312,"#Schulz schickte seinen Vertrauten persoenlich auf Dauerdienstreise",0,0,1,-1,"DIE LINKE","NiemaMovassat",31,-0.119,-0.29,-0.326,-0.027,-0.041,-0.17,-0.032,-0.054,-0.134,"-0,5"
832586064288178176,"Dieses Wochenende Muenchner Sicherheitskonferenz   jetzt findet die Eroeffnung statt  #MSC2017",0,0,1,-1,"DIE LINKE","MichaelLeutert",31,-0.013,-0.033,-0.056,0.042,0.076,0.307,0.02,0.04,0.245,"0"
832586268441706496,"2 Diese Fragen haette vor 3 Jahren so niemand gestellt  Klare Antwort  Fuer die europaeische Einheit  fuer die NATO  fuer die westlichen Werte",0,0,1,-1,"SPD","ThomasOppermann",31,0.3,0.621,0.665,-0.014,0.295,0.201,-0.023,0.141,-0.004,"0,5"
832611412975480832,"Super Arbeit",0,1,4,-1,"CDU","MGrosseBroemer",31,0.218,0.242,0.266,0.549,0.578,0.517,0.547,0.538,0.482,"1"
832624788229103616,"Irgendwie kommt mir beim Lesen Reichsbuerger in den Sinn  ab wieviel Kilo Sprengstoff und Waffen wird festgenommen",0,0,1,-1,"DIE LINKE","MartinaRenner",31,-0.824,-0.836,-0.862,-0.486,-0.511,-0.436,-0.401,-0.394,-0.275,"-1"
832675703577415680,"@wue reporter @LexaNadine Oder Joachim Herrmann",0,0,1,-1,"CSU","DoroBaer",31,-0.04,-0.078,-0.133,-0.027,-0.041,-0.153,-0.032,-0.054,-0.134,"0"
832852793019002880,"Auf nach Bad Sassendorf  Dort stellt @CDUNRW de heute die Liste fuer #btw17 auf  Top Personalangebot fuer starke #NRW Stimmen in #Berlin  #CDU",0,0,2,-1,"CDU","MatthiasHauer",31,0.025,0.04,0.215,0.426,0.68,1.095,0.426,0.676,1.044,"0"
832865199942164480,"Landesparteitag der NRWSPD    gleich geht es los  #NRWIR",0,0,2,-1,"SPD","sebast_hartmann",31,0.116,0.156,0.417,0.233,0.41,0.614,0.231,0.379,0.434,"0"
832897615033487360,"@cpkrohne Vielen Dank",0,0,3,-1,"CDU","kaiwegner",31,0.169,0.199,0.228,0.533,0.63,0.628,0.528,0.608,0.613,"1"
832898847617773568,"Unser Planet geht vor die Hunde  aber fuer diese Bundesregierung ist #Klimaschutz ueberhaupt kein Thema mehr",0,0,1,-1,"GRUENE","Oliver_Krischer",31,-0.249,-0.431,-0.448,-0.32,-0.707,-0.636,-0.287,-0.667,-0.513,"-0,5"
832927472635232256,"@DieterSteffmann Die Antwort ahnen Sie wahrscheinlich auch",0,0,2,-1,"DIE LINKE","MichaelLeutert",31,-0.004,-0.017,-0.051,-0.027,-0.041,-0.109,-0.032,-0.054,-0.134,"0"
832933365208715264,"@turbopowerman @hasannibirguel  so an der Wand  dass Sie verleumden muessen  @SPIEGELONLINE",0,0,1,-1,"GRUENE","Volker_Beck",31,-0.226,-0.465,-0.487,-0.027,-0.313,-0.238,-0.032,-0.158,-0.134,"-0,5"
832944281262383104,"#Erneuerbare abregeln fuer #Atomstrom ist falsch  @julia verlinden @GrueneBundestag @Gruene SH",0,0,1,-1,"GRUENE","RobertHabeck",31,-0.303,-0.629,-0.654,-0.335,-0.363,-0.34,-0.323,-0.33,-0.283,"-0.5"
832967937153757184,"Sehr  sehr traurig  Lange Jahre hat man Meyenburg im Glauben gelassen es koennte mit dem Quartier klappen  Wir",0,0,1,-5,"CDU","SteinekeCDU",31,-0.865,-0.864,-0.921,-1.268,-1.25,-1.312,-1.279,-1.256,-1.308,"-1"
833237037939585024,"Schoenen Sonntag allerseits  #Schulzzug @spdbt @spdde",0,0,4,-1,"SPD","LangeMdB",30,0.485,0.51,0.568,0.432,0.423,0.607,0.364,0.388,0.53,"1"
833245026167697408,"@kingknorr @wolfgangbaasch und du bis dabei",0,0,1,-1,"SPD","kahrs",30,0.093,0.134,0.177,0.046,0.085,0.124,0.038,0.057,0.076,"0"
833245317583745024,"@phi schr @Scheriff ger so soll das bleiben",0,0,1,-1,"SPD","kahrs",30,0.053,0.074,0.107,-0.027,-0.041,-0.153,-0.032,-0.054,-0.134,"0,5"
833332874497708032,"@hasannibirguel Haben Sie daran etwa Zweifel",0,0,1,-1,"SPD","MiRo_SPD",30,-0.066,-0.095,-0.192,-0.125,-0.318,-0.865,-0.116,-0.317,-0.708,"0"
833518076574437376,"Sonntag  #Tatort  Im April gibt s eine Folge aus #Oberfranken  Wir sind schon gespannt  Wer guckt mit  #Bamberg",1,0,2,-1,"CSU","koschyk",30,-0.009,-0.009,-0.005,-0.028,-0.039,-0.084,-0.032,-0.053,-0.067,"0"
833638944185122816,"Euro Erfolgsstory   Teil 2 Die griechische Staatsverschuldung betraegt 176 9 Prozent der Wirtschaftsleistung  #rausausdemeuro #afd",0,0,1,-1,"AfD","JoanaCotar",30,-0.364,-0.736,-0.782,-0.704,-1.018,-1.213,-0.701,-0.993,-1.19,"-0.5"
833643916478001152,"Euro Erfolgsstory   Teil 3 Die Jugendarbeitslosigkeit in Spanien betraegt 42 9 Prozent   #rausausdemeuro #afd",0,0,1,-1,"AfD","JoanaCotar",30,-0.282,-0.305,-0.352,-0.704,-0.88,-0.89,-0.701,-0.833,-0.993,"-1"
833964525099552768,"#Solar schlaegt #Klimakiller #Kohle  Solarkraftwerke mit Speicher sind  kostenguenstiger als neue Kohlekraftwerke",0,0,1,-1,"GRUENE","BaerbelHoehn",30,0.15,0.436,0.468,0.027,0.129,0.093,0.017,0.045,0.039,"0.5"
834090429826072576,"Wer jahrzehntelang hart arbeitet  verdient eine Rente deutlich oberhalb der Grundsicherung  Deswegen trete ich fuer die Solidarrente an",0,0,2,-1,"SPD","MartinSchulz",30,0.092,0.272,0.372,-0.023,-0.08,0.001,-0.029,-0.074,-0.129,"0.5"
834127062285824000,"@pommeraenig grins  so ist die lage",0,0,1,-1,"SPD","kahrs",30,0.009,0.032,0.055,-0.027,-0.041,-0.153,-0.032,-0.054,-0.134,"0"
834175766141235200,"SPD laeutet traditionelles linkes Halbjahr vor wichtigen Wahlen ein",1,0,1,-1,"GRUENE","sven_kindler",30,0.044,0.067,0.123,-0.007,0.056,-0.037,-0.022,0.039,-0.017,"0"
834320174400561152,"@steinsport Sehr richtig",0,0,2,-1,"GRUENE","Oliver_Krischer",30,0.095,0.119,0.142,0.062,-0.022,-0.153,0.034,-0.054,-0.134,"1"
834329684410241024,"Buergeramt Konzept der #AfD #MaHe   #afdberlin #Marzahn #Berlin #Hellersdorf #BTW17 #Kaulsdorf #Biesdorf #mahlsdorf",0,0,1,-1,"AfD","AfDLindemann",30,0.078,0.093,0.316,-0.234,-0.334,-0.499,-0.266,-0.401,-0.544,"0"
