"ID","sentimentScore","text","positveSentimentScore","negativeSentimentScore","party","twitter.handle","weeksTillElection"
911558838943444992,"0","wenn wir shopp schrumpft hoffent nur der geldbeutel and kulturkreis sieht man das and",1,-1,"AfD","BystronAfD",0
905731379572375552,"0","afd light die neu fdp",1,-1,"GRUENE","sven_kindler",2
864115342758612992,"0","die glorreich acht ltnrw17",1,-1,"CDU","dannyfreymark",18
867427038537412608,"0","fuer stralau und solch die werd woll sichtungstraining wirsindstralau xhain",1,-1,"GRUENE","LieblingXhain",17
841689353508257792,"0","bkin merkel bei ue braunkohl wir duerf die mensch nicht verunsich",1,-1,"CDU","SvenPetke",27
865678254665076736,"0","fuer nicki das hatt nicht fuer wort",2,-1,"GRUENE","henfling_m",18
834551093271097344,"0","gern werd ich ihn die erklaer der und mein interviews zusammenstell und send",1,-1,"CDU","UweSchummer",30
849991380281831424,"0","ich kann mich des verdacht nicht erwehr dass heut laeng ausschusssitz bevorsteht sieht nach haeppch aus",1,-1,"DIE LINKE","StephanJersch",24
839760914106699776,"0","ich hatt das nicht gefordert sond ein ausgangsfrag gestellt herr genoss",1,-1,"SPD","TomSchreiberMdA",28
879809048899715072,"0","statssekreta fuer arbeit und sozial berlin link",1,-1,"DIE LINKE","ElkeBreitenbach",12
892375237043638272,"0","bin gespannt was rauskommt hoffent kein neu patient inn",1,-1,"DIE LINKE","Tobias_Schulze",7
821285340166098944,"0","die bundesrepubl deutschland als wehrhaft demokrati wird sich weit wirksam ihr verfassungsfeind erwehr koenn bverfg npd",1,-1,"GRUENE","peter_simone",35
866598030899806208,"0","euprojekttag wie steht europa pst besucht roman herzog schul brilon",1,-1,"SPD","DirkWiese4",17
897029588076908544,"0","heut ist uns spd bundestagsabgeordnet und kandidat juerg coss emsdett unterweg",1,-1,"SPD","juergencosse",5
911589523687116800,"0","deutschland vor und auch nach der wahl noch wohlfuehl modus btw17 btw2017 merkelwegpfeif merkelmussweg",1,-1,"AfD","AfdMatzke",0
902780218242424832,"0","speak corn ist heut gast bonn",1,-1,"GRUENE","katjadoerner",3
880322229917163520,"0","die regierungserklaer von bkin angela merkel zum g20 gipfel jetzt liv bundestag",1,-1,"CDU","HBraun",12
907896887335964672,"0","ausschreib des deutsch jugendfilmpreis hat begonn",1,-1,"SPD","AndreasSteppuhn",1
878740197101404160,"0","wer wird die kind geba",1,-1,"CSU","IrisEberl",13
877450724510240768,"0","auslaend arbeit zahl steu und spiel fussball hier aber warum duerf nur die deutsch waehl",1,-1,"GRUENE","ClaudiaMaicher",13
825665871926423552,"0","bin schon",1,-1,"SPD","michaelaengel",33
913390458683953152,"0","diskuti heut abend rund zur btw17 polit medi",1,-1,"CDU","UweSchummer",0
913295056660033536,"0","wie lautet euer urteil macron was schlagt ihr fuer die zukunft der eu vor",1,-1,"FDP","Alexbrockmeier",0
879778571795017728,"0","defini deutsch englisch fussballspiel lauf dem ball hinterh und end gewinnt deutschland durch elfmeterschiess u21euros",1,-1,"SPD","Schwarz_MdB",12
865979748731813888,"0","auf dem weg zum luthergart wittenberg polizei luth reformation",1,-1,"CDU","reinerhaseloff",18
841163733720276992,"0","geht nicht packung ist berlin geblieb und ich bin nrw",1,-1,"SPD","KerstinGriese",27
903567151122059264,"0","noch",1,-1,"GRUENE","junomaerz",3
862963283673874432,"0","sind denn eigent die nament abstimm aus dem landtag nrw bei hin hier sind sie",1,-1,"GRUENE","monipi_bo",19
902868152421408768,"0","unterweg mit franz josef jung zdfmediathek",1,-1,"CDU","jungfj",3
827924733970751488,"0","kohless mit der spd everst gruenkohl natu",2,-1,"SPD","DennisRohde",33
867771103434952704,"0","karl holmei bleibt chef der kreis csu",1,-1,"CSU","Gertinger",17
827060706419810304,"0","martin schulz ist jetzt schon erfolgreich viel elt rat ihr kind kein abitur mach schulzfact",3,-1,"CDU","SteinekeCDU",33
878940844002349056,"0","womit man sein sonntag verbring kann mainz05 mitgliederversamml wahlenwahlenwahl",1,-1,"GRUENE","katharina_binz",12
863719325861130240,"0","letzt woch gab den bericht der partei heut der zur mitgliederentwickl aktuell mensch basisgrupp aktiv",2,-1,"DIE LINKE","ChristianSchaft",18
912642844388741120,"0","trend des tag schaeubl baendigt die afdimbundestag und macht auf bedingungslos grundeinkomm",1,-1,"FDP","BuBernd",0
864225203743862784,"0","nach der wahl angesicht der klar mehrheitsverhaeltnis steh wir fuer ein gross koalition nicht zur verfueg",1,-1,"SPD","pdacu",18
912065295623360512,"0","zum ausgang der btw17 und den berlin wahlergebnis",1,-1,"DIE LINKE","klauslederer",0
890264457468936192,"0","regiotour besuch bei famili kell lehrbienenstand kirn",1,-1,"CDU","JuliaKloeckner",8
873851961032011776,"0","zum einkommenssteuerkonzept sein partei linkebpt",1,-1,"DIE LINKE","schullegr",14
910813263826440192,"0","die kundgeb mit jetzt livestream postnachberlin tap",1,-1,"SPD","Achim_P",0
816689040179265536,"0","pressemitteil der bundesanwaltschaft",1,-1,"SPD","HeikoMaas",37
906519829766656000,"0","lieb afd wer ist deutsch ein blick ins grundgesetz kann hilfreich sein",3,-1,"CDU","JuliaKloeckner",2
827858250762694656,"0","helft mit das riedbergerhorn vor dem liftfrevel schuetz helft mit uns einmal bergwelt bewahr",1,-1,"GRUENE","LudwigHartmann",33
884048912268615680,"0","sorgt dafu dass dies bild auch die welt geh g20",1,-1,"CDU","GabiWieland",10
901835036667904000,"0","tipp fuer heut uhr sommerinterview merkel berlindirekt zdf cdu fedidwgugl",2,-1,"CDU","MatthiasHauer",3
904295450940989440,"0","afd wahlwerbespot zur btw17 btw2017 tvduell traudichdeutschland",2,-1,"AfD","Keith_AfD",2
912652989843804160,"0","heut kabinettsbeschluss prozent des landeswald werd mit genau flaechenangab naturwald erfolg naturschutz wald gruen",1,-1,"GRUENE","GruenMeyer",0
862652266205020160,"0","anzeig internet treff auch nicht imm die richtig zielgrupp",2,-1,"SPD","UlrichKelber",19
908957864730951680,"0","auf dem weg boebling noch ein woch platz ist drin fuer klimaschutz buergerrecht klar kant geg afd darumgru",1,-1,"GRUENE","KonstantinNotz",1
899187554062389248,"0","buergerdemo raguhn mit kay uweziegl",1,-1,"AfD","Hobi99",4
878910623446446080,"0","vorschlag zur guet statt dem kreuz kommt jetzt das ost logo auf stadtschloss und all sind zufried",2,-1,"GRUENE","A_Schillhaneck",12
885089268116402176,"0","wer bauscht hier eigent was auf",1,-1,"SPD","SoenkeRix",10
906581698170818560,"0","und von oben",1,-1,"DIE LINKE","klauslederer",2
854956077686960128,"0","budget und personal der einzeln senatsressort berlin ueberblick r2g",1,-1,"GRUENE","s_kahlefeld",22
876156383539974144,"0","wir sind aber was waer wir ohn uns mitglied seit jahr seid ihr die partei euch gehoert dies film",1,-1,"DIE LINKE","MatthiasHoehn",14
869848927406874624,"0","trump kann doch sein handynumm twitt",2,-1,"SPD","UlliNissen",16
840521551095222272,"0","jetzt spricht schaut rein den stream bei spd megalistebw",1,-1,"SPD","EskenSaskia",28
843632239762116608,"0","vlog langfass zum frankfurt haushalt",1,-1,"DIE LINKE","ReneWilke",26
889762300546043904,"0","die medi spiel vom tag der gruendung mit unterschied variant traudichdeutschland waehl afd",1,-1,"AfD","haraldlaatsch",8
916548543028056064,"0","ein schoen portrait ueb soer pellmann der schwarz sachs ein link direktmandat geholt hat",1,-1,"DIE LINKE","DEZi_Brb",-1
912357060196622336,"0","hab gewerkschafterinn gewaehlt",1,-1,"SPD","wolfgang_rose",0
877608002613764096,"0","forschung uke wissenschaftl schick stammzell zur raumstation",1,-1,"FDP","krusehamburg",13
870166360298532864,"0","nur konsequent ein gruen statt ein afdl als landtagsviz nrw waehl mach wir",1,-1,"SPD","marc_herter",16
882688489355182080,"0","red fuer die aktuell stund morg schreib noch ordent was tun buero tomiak worklifebalanc",1,-1,"GRUENE","junomaerz",11
836821526502649856,"0","mein musiktipp fuer euch drauss digital orbit elton john shoot down the moon",1,-1,"SPD","Ralf_Stegner",29
874379933929394176,"0","wir plan pankow und die welt eintret mitmach",1,-1,"GRUENE","otto_direkt",14
860065288863305728,"0","den aufruf und die unterschriftenlist sind auch link lad leitergass erhaelt",1,-1,"DIE LINKE","KerEisen",20
880685848051810304,"0","bei enthalt lasttweet",1,-1,"SPD","Achim_P",12
880768574855536640,"1","sehr schoen signal ist sich ein der schoen hochzeitsfei ort hess",1,-1,"GRUENE","Angela_Dorn",12
912607351164858368,"1","herzlich glueckwunsch zum mandat viel erfolg",2,-1,"GRUENE","mustihb",0
867972966927052800,"1","gut morg viel spass freud und ein laecheln",2,-1,"SPD","TGundlack",17
910563965461200896,"1","klein verbraucherinformation insbesond hier und dort dank",2,-1,"AfD","BystronAfD",0
898059637274103808,"1","gut fahrt und bis heut abend",3,-1,"SPD","JensZimmermann1",5
881972979445399552,"1","luebeck synagog die finanzier der sanierungsarbeit scheint nach viel hin und her jetzt zum glueck gesichert ich freu mich",2,-1,"SPD","GabiHillerOhm",11
838806822513410048,"1","begruesst all und stellt fest das plenum sieht toll aus bunt vielfaelt vor all weiblich kann gern imm sein",1,-1,"GRUENE","KathaSchulze",28
821647834101510144,"1","herzlich glueckwunsch und jetzt auf ein stark gruen wahlkampf btw17",3,-1,"GRUENE","SteffiLemke",35
868466287248388096,"1","ich gratuli schon mal jetzt das ding ist sich bvb",2,-1,"SPD","larsklingbeil",17
873524441531240448,"1","dank fuer das bild",2,-1,"DIE LINKE","berlinliebich",15
907898173556961280,"1","und sich fuer ein sozial gerecht gesundheitsversorg einsetzt deinestimm mechthilddirekt btw17 spd",2,-1,"SPD","MechthildRawert",1
906034120840536064,"1","wir freu uns auf dein besuch heut bis gleich",2,-1,"SPD","ChristophDegen",2
861860581292355584,"1","herzlich einlad all interessiert heut abend uhr kommt staatssekreta enak ferlemann zum",1,-1,"CDU","Wellenreuther",19
876151373611630592,"1","best mann noib b1706",2,-1,"GRUENE","junomaerz",14
833237037939585024,"1","schoen sonntag allerseit schulzzug",4,-1,"SPD","LangeMdB",30
869292438317412352,"1","bildung statt waff",2,-1,"SPD","Toens_NRW04",16
882609578898227200,"1","jahr tschechow theat mah herzlich glueckwunsch auch von",1,-1,"DIE LINKE","PetraPauMaHe",11
862548883452375040,"1","gut morg heut zum infostand nevig buero velbert ministerin nahl heiligenhaus und sportlerehr erkrath nrwir",3,-1,"SPD","KerstinGriese",19
828546834205376512,"1","all gut zum geburtstag lieb malu drey dank dass bist wie bist ein sup ministerpraesidentin ein wunderbar mensch",1,-1,"SPD","katarinabarley",32
821617770857119744,"1","hat spass gemacht gest bei whatsnext digitalisier",1,-1,"CDU","MaikBeermann",35
824515774870159360,"1","gut morg",3,-1,"SPD","sebast_hartmann",34
865964847695048704,"1","deutsch fussballmeist fcbay mia5anmia",2,-1,"CDU","MikeMohring",18
910783569462743040,"1","viel lob von fuer die heut abendblatt weit",2,-1,"SPD","hschmidt",0
913698496242491392,"1","ich sag dank afd btw btw17 btw2017",3,-1,"AfD","stbrandner",0
913444768277045248,"1","ein lieb freund und genoss geht rent jahr einsatz fuer solidaritaet fuer gerecht und fried die spd sagt dank",2,-1,"SPD","wolfgangbaasch",0
880686199870017536,"1","die ehefuerall wurd soeb mit beschloss das zeigt auch was ein mitt link buendnis beweg kann r2g",1,-1,"DIE LINKE","berlinliebich",12
912989387675389952,"1","zum erst mal steht ein frau der spitz der herzlich glueckwunsch andrea nahl",3,-1,"SPD","fritzfelgentreu",0
844506702808526848,"1","lieb herr gauck sie war lang uns all praesident sie hab grossart repraesentiert dank fuer ein wunderbar zeit all gut",4,-1,"CDU","peteraltmaier",26
914449050614759424,"1","glueckwuensch und von herz all gut fuer euch zwei",2,-1,"GRUENE","A_Schillhaneck",-1
895337442647040000,"1","ohn buech waer ich heut nicht der der ich bin ist gewalt wie viel kraft zwisch zwei buchdeckeln steckt tagderbuchliebhab",1,-1,"SPD","MartinSchulz",6
846836087234482176,"1","zukunft wird aus mut gemacht",1,-1,"GRUENE","GoeringEckardt",25
863378245378551808,"1","gut tag aus rostock vom landeparteitag der herzlich glueckwunsch erwinsellering zur wiederwahl",3,-1,"SPD","ManuelaSchwesig",19
857256937972408320,"1","freu mich dass sich viel verein mannschaft uns organsp aktion mit dem bayer fussball verband beteil",2,-1,"CSU","MelanieHuml",21
832897615033487360,"1","viel dank",3,-1,"CDU","kaiwegner",31
873683106519240704,"1","hierfu lieb ich claudia",4,-1,"GRUENE","gruen_kern",15
881710998918500352,"1","gut morg nach ein wunderbar sonntag mit ein gross familienfei geht jetzt nach berlin",3,-1,"SPD","tsghessen",11
879758884570836992,"1","glueckwunsch euch beid gut fuer wuppertal gut fuer gruen",2,-1,"GRUENE","SylviaLoehrmann",12
891205224530141184,"1","nicht nur beim platzausbau sond auch beim personalschluessel geht voran gut fuer die kind und famili",3,-1,"SPD","FHeiligenstadt",8
901904437555453952,"1","zusammenhalt wohlstand und sich das macht fuer angela merkel fedidwgugl aus sommerinterview",1,-1,"CDU","AWidmannMauz",3
880690431650144256,"1","geschafft stimm fuer ehefuerall und nicht all woll heirat aber all die woll soll auch duerf",2,-1,"DIE LINKE","CarenLay",12
831883931435794432,"1","herzlich glueckwunsch und gut geling uns neu doppelspitz mit und",3,-1,"GRUENE","UlrikeGote",31
830774315993931776,"1","herzlich glueckwunsch uns neu bundespraesident frank walt steinmei",3,-1,"CDU","HHirte",31
836119275853197312,"1","ein gut start die woch euch all auf neu tat afdberlin",2,-1,"AfD","AfDLindemann",29
880863265928163328,"1","einhundertprozent zustimm",1,-1,"SPD","TobiasEckertSPD",12
824988683086548992,"1","herzlich glueckwunsch und viel erfolg",3,-1,"SPD","NielsAnnen",34
880088896973008896,"1","ich freu mich auf das neu amt und das gross vertrau mein kolleginn und kolleg <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E61>",2,-1,"FDP","c_vogt",12
844535944225198080,"1","der mutig bundespraesident zur richtig zeit",3,-1,"SPD","LischkaB",26
902064808404582400,"1","gut aktion bin dabei",2,-1,"GRUENE","bene_lux",3
831497365299277824,"1","sup fuer nrw projekt schul ohn rassismus wird weitergefuehrt und ausgeweitet dank via",4,-1,"GRUENE","KaiGehring",31
901037527808790528,"1","gut besser all",3,-1,"DIE LINKE","Tobias_Schulze",4
838062267291795456,"1","glueckwunsch quasi ein sieg",1,-1,"SPD","larsklingbeil",29
911992212472385536,"1","spd wird fuer toleranz respekt und gemeinsinn kaempf mit wenig prozent als erhofft aber entschloss geg die neu recht",1,-1,"SPD","martinhabersaat",0
827450610710634496,"1","dank fuer das spannend gespraech generationzkanndochwas",2,-1,"GRUENE","katjadoerner",33
883313543310921728,"1","mein dank gilt all polizistinn und polizist besond den aus nrw die bei g20hamburg freiheit sich schuetz",1,-1,"CDU","ArminLaschet",11
826463977295269888,"1","herzlich glueckwunsch zur beruf als neu integrationsbeauftragt",3,-1,"CSU","KS_MdL",33
906192673366736896,"1","ich hoff das bleibt auch weit christlich juedisch kultur bleibt fuer uns land bestimm merkel btw2017",2,-1,"CDU","UweSchummer",2
913392151165366272,"-0,5","holla die waldfe ancelotti weg der kad wird dadurch aber nicht bess",1,-1,"CDU","SteinekeCDU",0
838624660556238848,"-0,5","warum darf dies tuerkei hetz bei uns sprech",1,-1,"CSU","hahnflo",28
915995231652368384,"-0,5","faehrt leid ohn uns ueberfuellt",1,-4,"GRUENE","otto_direkt",-1
908662497602875392,"-0,5","spd polit von dohnanyi haelt schulz moment fuer nicht waehlbar",1,-1,"CDU","JuliaKloeckner",1
856611225844711424,"-0,5","fuhlsbuettel laesst die saga haeus verfall sie abreiss koenn den anwohn gefaellt das nicht",1,-2,"DIE LINKE","HeikeSudmann",21
896855817827348480,"-0,5","wenn sie nicht and koenn als perso beleid werd bestaet sie all mein vorurteil und tschuess",2,-3,"DIE LINKE","Halina_Waw",5
875994082841178112,"-0,5","link terror und kein end dazu der verlaengert arm der chaot senat berlin was mach sie herr geisel",2,-1,"AfD","Wollihood",14
880002718848430080,"-0,5","fett klatsch fuer die ueberwachungspolit der groko spd cdu csu die bundesnetzagentur setzt umsetz der vds aus",1,-1,"GRUENE","KonstantinNotz",12
856446609902751744,"-0,5","das probl ist nicht die kriminalitaet der zuwand sond die beding den sie leb bka",2,-1,"DIE LINKE","UllaJelpke",21
832567739348877312,"-0,5","schulz schickt sein vertraut perso auf dauerdienstreis",1,-1,"DIE LINKE","NiemaMovassat",31
852116620306677760,"-0,5","ich setz mich dafu ein dass kein belieb zwangsbehandl geb darf",1,-1,"DIE LINKE","voglerk",23
910101029609492480,"-0,5","die spd laesst die staedt und gemeind land haeng klartext des rechnungshof",1,-1,"CDU","drmfuchs",0
877256797924593664,"-0,5","ich versteh eur heutig twitt war nicht aber ich bin auch mued nachzules",1,-1,"DIE LINKE","SeeroiberJenny",13
873816112366063616,"-0,5","wir brauch endlich wenig guell auf den aeck und ein end der massenhalt den staell",1,-1,"GRUENE","BriHasselmann",14
890516840136486912,"-0,5","schlecht bilanz von cdu und spd bei den landwirt nur prozent find agrarpolit der groko gut",2,-2,"GRUENE","GruenMeyer",8
906811514149097472,"-0,5","biederfrau als brandstifterin wie rassist und voelkisch denk und teil der afd wirklich muss jed vor der wahl wiss",2,-1,"CDU","MGrosseBroemer",1
860884208222429184,"-0,5","han erxleb unbekannt lock radmutt auto des link polit solidaritaet mit han aufklaer sofort",2,-1,"DIE LINKE","Katina_Schubert",20
886160087185842176,"-0,5","magdeburg ist nicht schoen wie dresd aber magdeburg spuert man mehr beweg",1,-1,"CDU","reinerhaseloff",10
910584361673805824,"-0,5","gysi europaeisch link verurteilt verhaft und beschlagnahm durch die guardia civil kataloni",1,-1,"DIE LINKE","ChristianSchaft",0
844885542600888320,"-0,5","genau abschiebestopp ohn rechtsgrund verletzt vertrau den rechtsstaat",2,-1,"CDU","MGrosseBroemer",26
860489229192888320,"-0,5","linkerfeminismus keinnebenwiderspruch nicht schuld rechtspopulismus antwort auf alt aber aktuell vorwurf",2,-1,"DIE LINKE","Annette_Groth",20
832933365208715264,"-0,5","der wand dass sie verleumd muess",1,-1,"GRUENE","Volker_Beck",31
911318638506004480,"-0,5","richt disst tierschutzaktivist sitzblocki der tradition der taz",1,-1,"GRUENE","A_Schillhaneck",0
